County,State,FIPS County Code,Rate,Year
"Livingston, MI",MI,26093,62.3,2015
"Luce, MI",MI,26095,151.7,2015
"Mackinac, MI",MI,26097,86.1,2015
"Macomb, MI",MI,26099,101.7,2015
"Manistee, MI",MI,26101,107,2015
"Marquette, MI",MI,26103,92.6,2015
"Mason, MI",MI,26105,133.5,2015
"Mecosta, MI",MI,26107,95.2,2015
"Menominee, MI",MI,26109,57.6,2015
"Midland, MI",MI,26111,87.4,2015
"Missaukee, MI",MI,26113,24.7,2015
"Monroe, MI",MI,26115,100.7,2015
"Montcalm, MI",MI,26117,123.9,2015
"Montmorency, MI",MI,26119,67.8,2015
"Muskegon, MI",MI,26121,135.8,2015
"Newaygo, MI",MI,26123,128.2,2015
"Oakland, MI",MI,26125,77,2015
"Oceana, MI",MI,26127,71.1,2015
"Ogemaw, MI",MI,26129,160.9,2015
"Ontonagon, MI",MI,26131,39.4,2015
"Osceola, MI",MI,26133,93.1,2015
"Oscoda, MI",MI,26135,117.1,2015
"Otsego, MI",MI,26137,160.1,2015
"Ottawa, MI",MI,26139,61.5,2015
"Presque Isle, MI",MI,26141,54.1,2015
"Roscommon, MI",MI,26143,183.3,2015
"Saginaw, MI",MI,26145,97,2015
"St. Clair, MI",MI,26147,110.6,2015
"St. Joseph, MI",MI,26149,117.7,2015
"Sanilac, MI",MI,26151,52.4,2015
"Schoolcraft, MI",MI,26153,98.3,2015
"Shiawassee, MI",MI,26155,98.5,2015
"Tuscola, MI",MI,26157,82.6,2015
"Van Buren, MI",MI,26159,117.8,2015
"Washtenaw, MI",MI,26161,50.6,2015
"Wayne, MI",MI,26163,93.1,2015
"Wexford, MI",MI,26165,163.7,2015
"Aitkin, MN",MN,27001,98.7,2015
"Anoka, MN",MN,27003,57.3,2015
"Becker, MN",MN,27005,52.6,2015
"Beltrami, MN",MN,27007,60.1,2015
"Benton, MN",MN,27009,43,2015
"Big Stone, MN",MN,27011,88.4,2015
"Blue Earth, MN",MN,27013,70.7,2015
"Brown, MN",MN,27015,67.6,2015
"Carlton, MN",MN,27017,72.1,2015
"Carver, MN",MN,27019,43.7,2015
"Cass, MN",MN,27021,35.9,2015
"Chippewa, MN",MN,27023,73.3,2015
"Chisago, MN",MN,27025,41.1,2015
"Clay, MN",MN,27027,62.7,2015
"Clearwater, MN",MN,27029,75.5,2015
"Cook, MN",MN,27031,1.6,2015
"Cottonwood, MN",MN,27033,51.6,2015
"Crow Wing, MN",MN,27035,68.2,2015
"Dakota, MN",MN,27037,54,2015
"Dodge, MN",MN,27039,18.2,2015
"Douglas, MN",MN,27041,101.6,2015
"Faribault, MN",MN,27043,56.9,2015
"Fillmore, MN",MN,27045,31.3,2015
"Freeborn, MN",MN,27047,41.4,2015
"Goodhue, MN",MN,27049,51.1,2015
"Grant, MN",MN,27051,45.9,2015
"Hennepin, MN",MN,27053,43.2,2015
"Houston, MN",MN,27055,23,2015
"Hubbard, MN",MN,27057,64.1,2015
"Isanti, MN",MN,27059,57.9,2015
"Itasca, MN",MN,27061,81.4,2015
"Jackson, MN",MN,27063,0.6,2015
"Kanabec, MN",MN,27065,90.5,2015
"Kandiyohi, MN",MN,27067,66.2,2015
"Kittson, MN",MN,27069,40.4,2015
"Koochiching, MN",MN,27071,68.6,2015
"Lac qui Parle, MN",MN,27073,57,2015
"Lake, MN",MN,27075,32.1,2015
"Lake of the Woods, MN",MN,27077,71.7,2015
"Le Sueur, MN",MN,27079,22.2,2015
"Lincoln, MN",MN,27081,64,2015
"Lyon, MN",MN,27083,52.9,2015
"McLeod, MN",MN,27085,71.5,2015
"Mahnomen, MN",MN,27087,47.9,2015
"Marshall, MN",MN,27089,25.4,2015
"Martin, MN",MN,27091,86.1,2015
"Meeker, MN",MN,27093,37.9,2015
"Mille Lacs, MN",MN,27095,84,2015
"Morrison, MN",MN,27097,74.7,2015
"Mower, MN",MN,27099,48.1,2015
"Murray, MN",MN,27101,36,2015
"Nicollet, MN",MN,27103,25.5,2015
"Nobles, MN",MN,27105,60.8,2015
"Norman, MN",MN,27107,38.8,2015
"Olmsted, MN",MN,27109,33.3,2015
"Otter Tail, MN",MN,27111,60.6,2015
"Pennington, MN",MN,27113,87.5,2015
"Pine, MN",MN,27115,62.5,2015
"Pipestone, MN",MN,27117,91,2015
"Polk, MN",MN,27119,71,2015
"Pope, MN",MN,27121,70.6,2015
"Ramsey, MN",MN,27123,46,2015
"Red Lake, MN",MN,27125,32.5,2015
"Redwood, MN",MN,27127,57.4,2015
"Renville, MN",MN,27129,31.6,2015
"Rice, MN",MN,27131,56.8,2015
"Rock, MN",MN,27133,28.7,2015
"Roseau, MN",MN,27135,63,2015
"St. Louis, MN",MN,27137,75.1,2015
"Scott, MN",MN,27139,39.9,2015
"Sherburne, MN",MN,27141,49.1,2015
"Sibley, MN",MN,27143,30.6,2015
"Stearns, MN",MN,27145,63.5,2015
"Steele, MN",MN,27147,51.6,2015
"Stevens, MN",MN,27149,53,2015
"Swift, MN",MN,27151,56.3,2015
"Todd, MN",MN,27153,27.4,2015
"Traverse, MN",MN,27155,99.3,2015
"Wabasha, MN",MN,27157,11.7,2015
"Wadena, MN",MN,27159,155.3,2015
"Waseca, MN",MN,27161,48.2,2015
"Washington, MN",MN,27163,57.5,2015
"Watonwan, MN",MN,27165,44.4,2015
"Wilkin, MN",MN,27167,70.5,2015
"Winona, MN",MN,27169,54.2,2015
"Wright, MN",MN,27171,56.7,2015
"Yellow Medicine, MN",MN,27173,37.6,2015
"Adair, MO",MO,29001,138.8,2015
"Andrew, MO",MO,29003,1.6,2015
"Atchison, MO",MO,29005,31.4,2015
"Audrain, MO",MO,29007,72.1,2015
"Barry, MO",MO,29009,108.8,2015
"Barton, MO",MO,29011,62.1,2015
"Bates, MO",MO,29013,61.9,2015
"Benton, MO",MO,29015,108.5,2015
"Bollinger, MO",MO,29017,66.8,2015
"Boone, MO",MO,29019,51.2,2015
"Buchanan, MO",MO,29021,118.7,2015
"Butler, MO",MO,29023,197.5,2015
"Caldwell, MO",MO,29025,3,2015
"Callaway, MO",MO,29027,44.8,2015
"Camden, MO",MO,29029,118.9,2015
"Cape Girardeau, MO",MO,29031,125.5,2015
"Carroll, MO",MO,29033,50.5,2015
"Carter, MO",MO,29035,0.9,2015
"Cass, MO",MO,29037,109.3,2015
"Cedar, MO",MO,29039,17.7,2015
"Chariton, MO",MO,29041,41.8,2015
"Christian, MO",MO,29043,82.3,2015
"Clark, MO",MO,29045,6.4,2015
"Clay, MO",MO,29047,94.7,2015
"Clinton, MO",MO,29049,64.9,2015
"Cole, MO",MO,29051,107.3,2015
"Cooper, MO",MO,29053,41.5,2015
"Crawford, MO",MO,29055,84.4,2015
"Dade, MO",MO,29057,40.7,2015
"Dallas, MO",MO,29059,37.8,2015
"Daviess, MO",MO,29061,32.5,2015
"DeKalb, MO",MO,29063,–,2015
"Dent, MO",MO,29065,104.8,2015
"Douglas, MO",MO,29067,88.7,2015
"Dunklin, MO",MO,29069,172.3,2015
"Franklin, MO",MO,29071,107.6,2015
"Gasconade, MO",MO,29073,54.3,2015
"Gentry, MO",MO,29075,45.9,2015
"Greene, MO",MO,29077,116.4,2015
"Grundy, MO",MO,29079,131.1,2015
"Harrison, MO",MO,29081,126.1,2015
"Henry, MO",MO,29083,145.4,2015
"Hickory, MO",MO,29085,7.7,2015
"Holt, MO",MO,29087,–,2015
"Howard, MO",MO,29089,3.3,2015
"Howell, MO",MO,29091,176.5,2015
"Iron, MO",MO,29093,137.3,2015
"Jackson, MO",MO,29095,83.8,2015
"Jasper, MO",MO,29097,152.7,2015
"Jefferson, MO",MO,29099,83.1,2015
"Johnson, MO",MO,29101,57.9,2015
"Knox, MO",MO,29103,2.5,2015
"Laclede, MO",MO,29105,112.5,2015
"Lafayette, MO",MO,29107,54.8,2015
"Lawrence, MO",MO,29109,56.2,2015
"Lewis, MO",MO,29111,3.4,2015
"Lincoln, MO",MO,29113,77.1,2015
"Linn, MO",MO,29115,46.5,2015
"Livingston, MO",MO,29117,117.2,2015
"McDonald, MO",MO,29119,49,2015
"Macon, MO",MO,29121,88.6,2015
"Madison, MO",MO,29123,152.3,2015
"Maries, MO",MO,29125,12.5,2015
"Marion, MO",MO,29127,125.4,2015
"Mercer, MO",MO,29129,69.9,2015
"Miller, MO",MO,29131,69.5,2015
"Mississippi, MO",MO,29133,65.7,2015
"Moniteau, MO",MO,29135,2,2015
"Monroe, MO",MO,29137,3,2015
"Montgomery, MO",MO,29139,65.3,2015
"Morgan, MO",MO,29141,33.5,2015
"New Madrid, MO",MO,29143,68,2015
"Newton, MO",MO,29145,55.4,2015
"Nodaway, MO",MO,29147,86.5,2015
"Oregon, MO",MO,29149,57.1,2015
"Osage, MO",MO,29151,25.6,2015
"Ozark, MO",MO,29153,54.8,2015
"Pemiscot, MO",MO,29155,142.3,2015
"Perry, MO",MO,29157,63.7,2015
"Pettis, MO",MO,29159,75.4,2015
"Phelps, MO",MO,29161,116.9,2015
"Pike, MO",MO,29163,68.4,2015
"Platte, MO",MO,29165,71.9,2015
"Polk, MO",MO,29167,102,2015
"Pulaski, MO",MO,29169,48.8,2015
"Putnam, MO",MO,29171,1.2,2015
"Ralls, MO",MO,29173,–,2015
"Randolph, MO",MO,29175,110.1,2015
"Ray, MO",MO,29177,69.9,2015
"Reynolds, MO",MO,29179,1.9,2015
"Ripley, MO",MO,29181,162.7,2015
"St. Charles, MO",MO,29183,78.5,2015
"St. Clair, MO",MO,29185,4.3,2015
"Ste. Genevieve, MO",MO,29186,39.3,2015
"St. Francois, MO",MO,29187,176.7,2015
"St. Louis, MO",MO,29189,72.1,2015
"Saline, MO",MO,29195,91.9,2015
"Schuyler, MO",MO,29197,–,2015
"Scotland, MO",MO,29199,3.6,2015
"Scott, MO",MO,29201,127.5,2015
"Shannon, MO",MO,29203,1,2015
"Shelby, MO",MO,29205,33.1,2015
"Stoddard, MO",MO,29207,104.8,2015
"Stone, MO",MO,29209,81.4,2015
"Sullivan, MO",MO,29211,16.3,2015
"Taney, MO",MO,29213,119.2,2015
"Texas, MO",MO,29215,63.2,2015
"Vernon, MO",MO,29217,95.1,2015
"Warren, MO",MO,29219,68.2,2015
"Washington, MO",MO,29221,47.7,2015
"Wayne, MO",MO,29223,27.9,2015
"Webster, MO",MO,29225,104.4,2015
"Worth, MO",MO,29227,4.3,2015
"Wright, MO",MO,29229,133.7,2015
"St. Louis City, MO",MO,29510,57.7,2015
"Adams, MS",MS,28001,166,2015
"Alcorn, MS",MS,28003,188.9,2015
"Amite, MS",MS,28005,48.8,2015
"Attala, MS",MS,28007,118.6,2015
"Benton, MS",MS,28009,68,2015
"Bolivar, MS",MS,28011,92.6,2015
"Calhoun, MS",MS,28013,82.2,2015
"Carroll, MS",MS,28015,0.7,2015
"Chickasaw, MS",MS,28017,95.9,2015
"Choctaw, MS",MS,28019,74.9,2015
"Claiborne, MS",MS,28021,84.7,2015
"Clarke, MS",MS,28023,133.6,2015
"Clay, MS",MS,28025,115.4,2015
"Coahoma, MS",MS,28027,106,2015
"Copiah, MS",MS,28029,103.3,2015
"Covington, MS",MS,28031,114.1,2015
"DeSoto, MS",MS,28033,104.4,2015
"Forrest, MS",MS,28035,217.4,2015
"Franklin, MS",MS,28037,83.8,2015
"George, MS",MS,28039,169.4,2015
"Greene, MS",MS,28041,55.1,2015
"Grenada, MS",MS,28043,157.9,2015
"Hancock, MS",MS,28045,89.6,2015
"Harrison, MS",MS,28047,134.3,2015
"Hinds, MS",MS,28049,77.1,2015
"Holmes, MS",MS,28051,64.5,2015
"Humphreys, MS",MS,28053,62.1,2015
"Issaquena, MS",MS,28055,–,2015
"Itawamba, MS",MS,28057,132.7,2015
"Jackson, MS",MS,28059,114.5,2015
"Jasper, MS",MS,28061,41.8,2015
"Jefferson, MS",MS,28063,0.1,2015
"Jefferson Davis, MS",MS,28065,118.5,2015
"Jones, MS",MS,28067,168.5,2015
"Kemper, MS",MS,28069,51.1,2015
"Lafayette, MS",MS,28071,72.7,2015
"Lamar, MS",MS,28073,44.7,2015
"Lauderdale, MS",MS,28075,162.7,2015
"Lawrence, MS",MS,28077,123.5,2015
"Leake, MS",MS,28079,90.7,2015
"Lee, MS",MS,28081,127,2015
"Leflore, MS",MS,28083,117.9,2015
"Lincoln, MS",MS,28085,122.6,2015
"Lowndes, MS",MS,28087,131.5,2015
"Madison, MS",MS,28089,70.3,2015
"Marion, MS",MS,28091,192.9,2015
"Marshall, MS",MS,28093,51.3,2015
"Monroe, MS",MS,28095,101.1,2015
"Montgomery, MS",MS,28097,95.5,2015
"Neshoba, MS",MS,28099,161,2015
"Newton, MS",MS,28101,65.4,2015
"Noxubee, MS",MS,28103,96.1,2015
"Oktibbeha, MS",MS,28105,73.9,2015
"Panola, MS",MS,28107,110.8,2015
"Pearl River, MS",MS,28109,147.3,2015
"Perry, MS",MS,28111,93.1,2015
"Pike, MS",MS,28113,175.8,2015
"Pontotoc, MS",MS,28115,103.9,2015
"Prentiss, MS",MS,28117,118.9,2015
"Quitman, MS",MS,28119,54.3,2015
"Rankin, MS",MS,28121,102.8,2015
"Scott, MS",MS,28123,97.6,2015
"Sharkey, MS",MS,28125,120.4,2015
"Simpson, MS",MS,28127,116.7,2015
"Smith, MS",MS,28129,51,2015
"Stone, MS",MS,28131,168.9,2015
"Sunflower, MS",MS,28133,51.8,2015
"Tallahatchie, MS",MS,28135,35.4,2015
"Tate, MS",MS,28137,137.2,2015
"Tippah, MS",MS,28139,120.3,2015
"Tishomingo, MS",MS,28141,148,2015
"Tunica, MS",MS,28143,19.5,2015
"Union, MS",MS,28145,124.1,2015
"Walthall, MS",MS,28147,70.4,2015
"Warren, MS",MS,28149,111.4,2015
"Washington, MS",MS,28151,108.2,2015
"Wayne, MS",MS,28153,140.2,2015
"Webster, MS",MS,28155,128.4,2015
"Wilkinson, MS",MS,28157,111.2,2015
"Winston, MS",MS,28159,119.4,2015
"Yalobusha, MS",MS,28161,58.1,2015
"Yazoo, MS",MS,28163,65.1,2015
"Beaverhead, MT",MT,30001,89.2,2015
"Big Horn, MT",MT,30003,2.2,2015
"Blaine, MT",MT,30005,40.2,2015
"Broadwater, MT",MT,30007,0.9,2015
"Carbon, MT",MT,30009,1.9,2015
"Carter, MT",MT,30011,–,2015
"Cascade, MT",MT,30013,102.7,2015
"Chouteau, MT",MT,30015,34,2015
"Custer, MT",MT,30017,116,2015
"Daniels, MT",MT,30019,7.5,2015
"Dawson, MT",MT,30021,92.8,2015
"Deer Lodge, MT",MT,30023,96.6,2015
"Fallon, MT",MT,30025,2.8,2015
"Fergus, MT",MT,30027,81.9,2015
"Flathead, MT",MT,30029,95.8,2015
"Gallatin, MT",MT,30031,51.6,2015
"Garfield, MT",MT,30033,–,2015
"Glacier, MT",MT,30035,41.1,2015
"Golden Valley, MT",MT,30037,–,2015
"Granite, MT",MT,30039,–,2015
"Hill, MT",MT,30041,64.7,2015
"Jefferson, MT",MT,30043,15.6,2015
"Judith Basin, MT",MT,30045,–,2015
"Lake, MT",MT,30047,67.9,2015
"Lewis and Clark, MT",MT,30049,79.1,2015
"Liberty, MT",MT,30051,31.2,2015
"Lincoln, MT",MT,30053,100.6,2015
"McCone, MT",MT,30055,–,2015
"Madison, MT",MT,30057,3.8,2015
"Meagher, MT",MT,30059,57.1,2015
"Mineral, MT",MT,30061,64.3,2015
"Missoula, MT",MT,30063,75.5,2015
"Musselshell, MT",MT,30065,–,2015
"Park, MT",MT,30067,45.7,2015
"Petroleum, MT",MT,30069,–,2015
"Phillips, MT",MT,30071,59.4,2015
"Pondera, MT",MT,30073,80.8,2015
"Powder River, MT",MT,30075,47.8,2015
"Powell, MT",MT,30077,81.4,2015
"Prairie, MT",MT,30079,–,2015
"Ravalli, MT",MT,30081,75.9,2015
"Richland, MT",MT,30083,60.1,2015
"Roosevelt, MT",MT,30085,26.4,2015
"Rosebud, MT",MT,30087,37.3,2015
"Sanders, MT",MT,30089,68.1,2015
"Sheridan, MT",MT,30091,–,2015
"Silver Bow, MT",MT,30093,108.1,2015
"Stillwater, MT",MT,30095,2.7,2015
"Sweet Grass, MT",MT,30097,1.8,2015
"Teton, MT",MT,30099,71.1,2015
"Toole, MT",MT,30101,61.9,2015
"Treasure, MT",MT,30103,–,2015
"Valley, MT",MT,30105,49,2015
"Wheatland, MT",MT,30107,2.4,2015
"Wibaux, MT",MT,30109,–,2015
"Yellowstone, MT",MT,30111,95.5,2015
"Alamance, NC",NC,37001,87.6,2015
"Alexander, NC",NC,37003,29,2015
"Alleghany, NC",NC,37005,101.2,2015
"Anson, NC",NC,37007,86.9,2015
"Ashe, NC",NC,37009,106,2015
"Avery, NC",NC,37011,89.4,2015
"Beaufort, NC",NC,37013,143.4,2015
"Bertie, NC",NC,37015,64.8,2015
"Bladen, NC",NC,37017,118.3,2015
"Brunswick, NC",NC,37019,116.8,2015
"Buncombe, NC",NC,37021,88.5,2015
"Burke, NC",NC,37023,154.9,2015
"Cabarrus, NC",NC,37025,101.4,2015
"Caldwell, NC",NC,37027,140.7,2015
"Camden, NC",NC,37029,–,2015
"Carteret, NC",NC,37031,114.1,2015
"Caswell, NC",NC,37033,14.1,2015
"Catawba, NC",NC,37035,133.5,2015
"Chatham, NC",NC,37037,43.7,2015
"Cherokee, NC",NC,37039,111.3,2015
"Chowan, NC",NC,37041,108.6,2015
"Clay, NC",NC,37043,139.8,2015
"Cleveland, NC",NC,37045,139,2015
"Columbus, NC",NC,37047,189.1,2015
"Craven, NC",NC,37049,128.6,2015
"Cumberland, NC",NC,37051,96.6,2015
"Currituck, NC",NC,37053,19.8,2015
"Dare, NC",NC,37055,118.3,2015
"Davidson, NC",NC,37057,78.1,2015
"Davie, NC",NC,37059,112.5,2015
"Duplin, NC",NC,37061,80.3,2015
"Durham, NC",NC,37063,54.4,2015
"Edgecombe, NC",NC,37065,54.7,2015
"Forsyth, NC",NC,37067,83.9,2015
"Franklin, NC",NC,37069,62.9,2015
"Gaston, NC",NC,37071,126.6,2015
"Gates, NC",NC,37073,3,2015
"Graham, NC",NC,37075,114.8,2015
"Granville, NC",NC,37077,85.9,2015
"Greene, NC",NC,37079,34.6,2015
"Guilford, NC",NC,37081,84,2015
"Halifax, NC",NC,37083,123,2015
"Harnett, NC",NC,37085,86.5,2015
"Haywood, NC",NC,37087,105.2,2015
"Henderson, NC",NC,37089,89.7,2015
"Hertford, NC",NC,37091,132.9,2015
"Hoke, NC",NC,37093,60.2,2015
"Hyde, NC",NC,37095,68.5,2015
"Iredell, NC",NC,37097,108.8,2015
"Jackson, NC",NC,37099,101.4,2015
"Johnston, NC",NC,37101,73.6,2015
"Jones, NC",NC,37103,5.4,2015
"Lee, NC",NC,37105,119.9,2015
"Lenoir, NC",NC,37107,82.7,2015
"Lincoln, NC",NC,37109,123.5,2015
"McDowell, NC",NC,37111,92.7,2015
"Macon, NC",NC,37113,93.8,2015
"Madison, NC",NC,37115,60.9,2015
"Martin, NC",NC,37117,82.3,2015
"Mecklenburg, NC",NC,37119,59.7,2015
"Mitchell, NC",NC,37121,164.1,2015
"Montgomery, NC",NC,37123,70.9,2015
"Moore, NC",NC,37125,134.3,2015
"Nash, NC",NC,37127,107.8,2015
"New Hanover, NC",NC,37129,114.4,2015
"Northampton, NC",NC,37131,1.4,2015
"Onslow, NC",NC,37133,80.4,2015
"Orange, NC",NC,37135,43.9,2015
"Pamlico, NC",NC,37137,79.8,2015
"Pasquotank, NC",NC,37139,136.6,2015
"Pender, NC",NC,37141,46.3,2015
"Perquimans, NC",NC,37143,37.8,2015
"Person, NC",NC,37145,109.8,2015
"Pitt, NC",NC,37147,89.4,2015
"Polk, NC",NC,37149,72.6,2015
"Randolph, NC",NC,37151,76.1,2015
"Richmond, NC",NC,37153,134.9,2015
"Robeson, NC",NC,37155,140.1,2015
"Rockingham, NC",NC,37157,131.8,2015
"Rowan, NC",NC,37159,90.3,2015
"Rutherford, NC",NC,37161,103.1,2015
"Sampson, NC",NC,37163,92.8,2015
"Scotland, NC",NC,37165,216.7,2015
"Stanly, NC",NC,37167,128.3,2015
"Stokes, NC",NC,37169,85.4,2015
"Surry, NC",NC,37171,181.6,2015
"Swain, NC",NC,37173,97.2,2015
"Transylvania, NC",NC,37175,106.2,2015
"Tyrrell, NC",NC,37177,94.8,2015
"Union, NC",NC,37179,73.2,2015
"Vance, NC",NC,37181,133.9,2015
"Wake, NC",NC,37183,58.6,2015
"Warren, NC",NC,37185,33.9,2015
"Washington, NC",NC,37187,98.7,2015
"Watauga, NC",NC,37189,85.5,2015
"Wayne, NC",NC,37191,80.2,2015
"Wilkes, NC",NC,37193,97.4,2015
"Wilson, NC",NC,37195,98.6,2015
"Yadkin, NC",NC,37197,64.6,2015
"Yancey, NC",NC,37199,109.4,2015
"Adams, ND",ND,38001,122.2,2015
"Barnes, ND",ND,38003,66.8,2015
"Benson, ND",ND,38005,7.5,2015
"Billings, ND",ND,38007,–,2015
"Bottineau, ND",ND,38009,41.4,2015
"Bowman, ND",ND,38011,54.2,2015
"Burke, ND",ND,38013,–,2015
"Burleigh, ND",ND,38015,76.1,2015
"Cass, ND",ND,38017,36.4,2015
"Cavalier, ND",ND,38019,52,2015
"Dickey, ND",ND,38021,74.4,2015
"Divide, ND",ND,38023,0.4,2015
"Dunn, ND",ND,38025,17.5,2015
"Eddy, ND",ND,38027,95.9,2015
"Emmons, ND",ND,38029,58.5,2015
"Foster, ND",ND,38031,118.3,2015
"Golden Valley, ND",ND,38033,–,2015
"Grand Forks, ND",ND,38035,61.3,2015
"Grant, ND",ND,38037,0.3,2015
"Griggs, ND",ND,38039,0.2,2015
"Hettinger, ND",ND,38041,20.9,2015
"Kidder, ND",ND,38043,40.7,2015
"LaMoure, ND",ND,38045,34.4,2015
"Logan, ND",ND,38047,0.3,2015
"McHenry, ND",ND,38049,0.8,2015
"McIntosh, ND",ND,38051,42.8,2015
"McKenzie, ND",ND,38053,41.9,2015
"McLean, ND",ND,38055,45.1,2015
"Mercer, ND",ND,38057,71.4,2015
"Morton, ND",ND,38059,47.4,2015
"Mountrail, ND",ND,38061,12.1,2015
"Nelson, ND",ND,38063,34.1,2015
"Oliver, ND",ND,38065,–,2015
"Pembina, ND",ND,38067,66,2015
"Pierce, ND",ND,38069,59.3,2015
"Ramsey, ND",ND,38071,130.3,2015
"Ransom, ND",ND,38073,72.8,2015
"Renville, ND",ND,38075,18.5,2015
"Richland, ND",ND,38077,35.6,2015
"Rolette, ND",ND,38079,5.3,2015
"Sargent, ND",ND,38081,1.1,2015
"Sheridan, ND",ND,38083,–,2015
"Sioux, ND",ND,38085,–,2015
"Slope, ND",ND,38087,–,2015
"Stark, ND",ND,38089,71.6,2015
"Steele, ND",ND,38091,–,2015
"Stutsman, ND",ND,38093,83.8,2015
"Towner, ND",ND,38095,0.3,2015
"Traill, ND",ND,38097,40.6,2015
"Walsh, ND",ND,38099,57.8,2015
"Ward, ND",ND,38101,70.9,2015
"Wells, ND",ND,38103,2.1,2015
"Williams, ND",ND,38105,66.2,2015
"Adams, NE",NE,31001,78.9,2015
"Antelope, NE",NE,31003,53.6,2015
"Arthur, NE",NE,31005,–,2015
"Banner, NE",NE,31007,–,2015
"Blaine, NE",NE,31009,–,2015
"Boone, NE",NE,31011,5.1,2015
"Box Butte, NE",NE,31013,91,2015
"Boyd, NE",NE,31015,27.3,2015
"Brown, NE",NE,31017,59.3,2015
"Buffalo, NE",NE,31019,77.4,2015
"Burt, NE",NE,31021,46.6,2015
"Butler, NE",NE,31023,69,2015
"Cass, NE",NE,31025,26.4,2015
"Cedar, NE",NE,31027,37.1,2015
"Chase, NE",NE,31029,69.5,2015
"Cherry, NE",NE,31031,85,2015
"Cheyenne, NE",NE,31033,54.1,2015
"Clay, NE",NE,31035,1.1,2015
"Colfax, NE",NE,31037,1.4,2015
"Cuming, NE",NE,31039,30.6,2015
"Custer, NE",NE,31041,83,2015
"Dakota, NE",NE,31043,73.3,2015
"Dawes, NE",NE,31045,70.8,2015
"Dawson, NE",NE,31047,52,2015
"Deuel, NE",NE,31049,4.3,2015
"Dixon, NE",NE,31051,12.5,2015
"Dodge, NE",NE,31053,104.3,2015
"Douglas, NE",NE,31055,66.7,2015
"Dundy, NE",NE,31057,115.2,2015
"Fillmore, NE",NE,31059,5.2,2015
"Franklin, NE",NE,31061,4.2,2015
"Frontier, NE",NE,31063,–,2015
"Furnas, NE",NE,31065,3.8,2015
"Gage, NE",NE,31067,76.1,2015
"Garden, NE",NE,31069,111.8,2015
"Garfield, NE",NE,31071,11.4,2015
"Gosper, NE",NE,31073,–,2015
"Grant, NE",NE,31075,–,2015
"Greeley, NE",NE,31077,0.7,2015
"Hall, NE",NE,31079,82.9,2015
"Hamilton, NE",NE,31081,68.1,2015
"Harlan, NE",NE,31083,85.5,2015
"Hayes, NE",NE,31085,–,2015
"Hitchcock, NE",NE,31087,–,2015
"Holt, NE",NE,31089,73.3,2015
"Hooker, NE",NE,31091,–,2015
"Howard, NE",NE,31093,77.7,2015
"Jefferson, NE",NE,31095,115.8,2015
"Johnson, NE",NE,31097,51,2015
"Kearney, NE",NE,31099,65.5,2015
"Keith, NE",NE,31101,122,2015
"Keya Paha, NE",NE,31103,–,2015
"Kimball, NE",NE,31105,–,2015
"Knox, NE",NE,31107,27.4,2015
"Lancaster, NE",NE,31109,64.1,2015
"Lincoln, NE",NE,31111,102.2,2015
"Logan, NE",NE,31113,–,2015
"Loup, NE",NE,31115,–,2015
"McPherson, NE",NE,31117,–,2015
"Madison, NE",NE,31119,95.8,2015
"Merrick, NE",NE,31121,65.2,2015
"Morrill, NE",NE,31123,69,2015
"Nance, NE",NE,31125,45.2,2015
"Nemaha, NE",NE,31127,101.6,2015
"Nuckolls, NE",NE,31129,67.1,2015
"Otoe, NE",NE,31131,92.2,2015
"Pawnee, NE",NE,31133,80,2015
"Perkins, NE",NE,31135,65.6,2015
"Phelps, NE",NE,31137,110.8,2015
"Pierce, NE",NE,31139,26,2015
"Platte, NE",NE,31141,78.2,2015
"Polk, NE",NE,31143,25.7,2015
"Red Willow, NE",NE,31145,118.4,2015
"Richardson, NE",NE,31147,53.9,2015
"Rock, NE",NE,31149,–,2015
"Saline, NE",NE,31151,57,2015
"Sarpy, NE",NE,31153,55.5,2015
"Saunders, NE",NE,31155,44.1,2015
"Scotts Bluff, NE",NE,31157,101.1,2015
"Seward, NE",NE,31159,57.2,2015
"Sheridan, NE",NE,31161,1.2,2015
"Sherman, NE",NE,31163,2.9,2015
"Sioux, NE",NE,31165,–,2015
"Stanton, NE",NE,31167,–,2015
"Thayer, NE",NE,31169,5.2,2015
"Thomas, NE",NE,31171,–,2015
"Thurston, NE",NE,31173,2.9,2015
"Valley, NE",NE,31175,11.2,2015
"Washington, NE",NE,31177,60.8,2015
"Wayne, NE",NE,31179,51.6,2015
"Webster, NE",NE,31181,4.9,2015
"Wheeler, NE",NE,31183,–,2015
"York, NE",NE,31185,105.2,2015
"Belknap, NH",NH,33001,82.2,2015
"Carroll, NH",NH,33003,85.1,2015
"Cheshire, NH",NH,33005,74.2,2015
"Coos, NH",NH,33007,87.2,2015
"Grafton, NH",NH,33009,79.5,2015
"Hillsborough, NH",NH,33011,64.9,2015
"Merrimack, NH",NH,33013,86.1,2015
"Rockingham, NH",NH,33015,71.9,2015
"Strafford, NH",NH,33017,91.5,2015
"Sullivan, NH",NH,33019,61.8,2015
"Atlantic, NJ",NJ,34001,80.3,2015
"Bergen, NJ",NJ,34003,44.3,2015
"Burlington, NJ",NJ,34005,73.4,2015
"Camden, NJ",NJ,34007,87.9,2015
"Cape May, NJ",NJ,34009,95.3,2015
"Cumberland, NJ",NJ,34011,98.3,2015
"Essex, NJ",NJ,34013,42.4,2015
