County,State,FIPS County Code,Rate,Year
"Hudson, NJ",NJ,34017,38.6,2014
"Hunterdon, NJ",NJ,34019,46.3,2014
"Mercer, NJ",NJ,34021,59.6,2014
"Middlesex, NJ",NJ,34023,45.8,2014
"Monmouth, NJ",NJ,34025,61.8,2014
"Morris, NJ",NJ,34027,45.9,2014
"Ocean, NJ",NJ,34029,72.6,2014
"Passaic, NJ",NJ,34031,50.8,2014
"Salem, NJ",NJ,34033,80.5,2014
"Somerset, NJ",NJ,34035,38.7,2014
"Sussex, NJ",NJ,34037,63.7,2014
"Union, NJ",NJ,34039,45.2,2014
"Warren, NJ",NJ,34041,77.5,2014
"Bernalillo, NM",NM,35001,74.7,2014
"Catron, NM",NM,35003,–,2014
"Chaves, NM",NM,35005,88.8,2014
"Cibola, NM",NM,35006,28.8,2014
"Colfax, NM",NM,35007,85.8,2014
"Curry, NM",NM,35009,79.1,2014
"De Baca, NM",NM,35011,26.2,2014
"Dona Ana, NM",NM,35013,51.3,2014
"Eddy, NM",NM,35015,98.9,2014
"Grant, NM",NM,35017,103.7,2014
"Guadalupe, NM",NM,35019,9.9,2014
"Harding, NM",NM,35021,–,2014
"Hidalgo, NM",NM,35023,–,2014
"Lea, NM",NM,35025,79.4,2014
"Lincoln, NM",NM,35027,97.9,2014
"Los Alamos, NM",NM,35028,63,2014
"Luna, NM",NM,35029,95.8,2014
"McKinley, NM",NM,35031,22.9,2014
"Mora, NM",NM,35033,–,2014
"Otero, NM",NM,35035,62.4,2014
"Quay, NM",NM,35037,110.1,2014
"Rio Arriba, NM",NM,35039,93.7,2014
"Roosevelt, NM",NM,35041,28.1,2014
"Sandoval, NM",NM,35043,57.4,2014
"San Juan, NM",NM,35045,66.1,2014
"San Miguel, NM",NM,35047,85,2014
"Santa Fe, NM",NM,35049,90.4,2014
"Sierra, NM",NM,35051,115,2014
"Socorro, NM",NM,35053,83.9,2014
"Taos, NM",NM,35055,96.6,2014
"Torrance, NM",NM,35057,27.8,2014
"Union, NM",NM,35059,56.4,2014
"Valencia, NM",NM,35061,90.2,2014
"Churchill, NV",NV,32001,135.2,2014
"Clark, NV",NV,32003,85.3,2014
"Douglas, NV",NV,32005,105.9,2014
"Elko, NV",NV,32007,78.8,2014
"Esmeralda, NV",NV,32009,–,2014
"Eureka, NV",NV,32011,–,2014
"Humboldt, NV",NV,32013,80.5,2014
"Lander, NV",NV,32015,1.7,2014
"Lincoln, NV",NV,32017,97.7,2014
"Lyon, NV",NV,32019,108.5,2014
"Mineral, NV",NV,32021,145.9,2014
"Nye, NV",NV,32023,146.6,2014
"Pershing, NV",NV,32027,52.1,2014
"Storey, NV",NV,32029,–,2014
"Washoe, NV",NV,32031,98,2014
"White Pine, NV",NV,32033,115.4,2014
"Carson City, NV",NV,32510,144.1,2014
"Albany, NY",NY,36001,51.5,2014
"Allegany, NY",NY,36003,59.2,2014
"Bronx, NY",NY,36005,32.5,2014
"Broome, NY",NY,36007,71.6,2014
"Cattaraugus, NY",NY,36009,79.6,2014
"Cayuga, NY",NY,36011,34.1,2014
"Chautauqua, NY",NY,36013,81.7,2014
"Chemung, NY",NY,36015,101.8,2014
"Chenango, NY",NY,36017,55.7,2014
"Clinton, NY",NY,36019,44.4,2014
"Columbia, NY",NY,36021,61.3,2014
"Cortland, NY",NY,36023,43.3,2014
"Delaware, NY",NY,36025,72.7,2014
"Dutchess, NY",NY,36027,57.7,2014
"Erie, NY",NY,36029,73.7,2014
"Essex, NY",NY,36031,29,2014
"Franklin, NY",NY,36033,26.7,2014
"Fulton, NY",NY,36035,70.7,2014
"Genesee, NY",NY,36037,59.8,2014
"Greene, NY",NY,36039,70.4,2014
"Hamilton, NY",NY,36041,–,2014
"Herkimer, NY",NY,36043,34.9,2014
"Jefferson, NY",NY,36045,27.3,2014
"Kings, NY",NY,36047,24.4,2014
"Lewis, NY",NY,36049,20.3,2014
"Livingston, NY",NY,36051,48.4,2014
"Madison, NY",NY,36053,45.5,2014
"Monroe, NY",NY,36055,51.9,2014
"Montgomery, NY",NY,36057,78.4,2014
"Nassau, NY",NY,36059,44.6,2014
"New York, NY",NY,36061,42.7,2014
"Niagara, NY",NY,36063,80.8,2014
"Oneida, NY",NY,36065,58.7,2014
"Onondaga, NY",NY,36067,46.2,2014
"Ontario, NY",NY,36069,56.1,2014
"Orange, NY",NY,36071,61.4,2014
"Orleans, NY",NY,36073,57.2,2014
"Oswego, NY",NY,36075,44.8,2014
"Otsego, NY",NY,36077,52.3,2014
"Putnam, NY",NY,36079,41.7,2014
"Queens, NY",NY,36081,25.6,2014
"Rensselaer, NY",NY,36083,59.3,2014
"Richmond, NY",NY,36085,49.1,2014
"Rockland, NY",NY,36087,35.3,2014
"St. Lawrence, NY",NY,36089,26.9,2014
"Saratoga, NY",NY,36091,52.9,2014
"Schenectady, NY",NY,36093,56.7,2014
"Schoharie, NY",NY,36095,49.2,2014
"Schuyler, NY",NY,36097,62.2,2014
"Seneca, NY",NY,36099,27.1,2014
"Steuben, NY",NY,36101,69.1,2014
"Suffolk, NY",NY,36103,54.7,2014
"Sullivan, NY",NY,36105,79.8,2014
"Tioga, NY",NY,36107,42.2,2014
"Tompkins, NY",NY,36109,42.5,2014
"Ulster, NY",NY,36111,66.4,2014
"Warren, NY",NY,36113,80,2014
"Washington, NY",NY,36115,66.2,2014
"Wayne, NY",NY,36117,54.3,2014
"Westchester, NY",NY,36119,36.9,2014
"Wyoming, NY",NY,36121,53.7,2014
"Yates, NY",NY,36123,39,2014
"Adams, OH",OH,39001,91.8,2014
"Allen, OH",OH,39003,109.6,2014
"Ashland, OH",OH,39005,51.9,2014
"Ashtabula, OH",OH,39007,86.9,2014
"Athens, OH",OH,39009,96.2,2014
"Auglaize, OH",OH,39011,55.5,2014
"Belmont, OH",OH,39013,118.2,2014
"Brown, OH",OH,39015,102.4,2014
"Butler, OH",OH,39017,93.4,2014
"Carroll, OH",OH,39019,48.6,2014
"Champaign, OH",OH,39021,81.9,2014
"Clark, OH",OH,39023,115.7,2014
"Clermont, OH",OH,39025,100.2,2014
"Clinton, OH",OH,39027,119.2,2014
"Columbiana, OH",OH,39029,99,2014
"Coshocton, OH",OH,39031,87,2014
"Crawford, OH",OH,39033,104.6,2014
"Cuyahoga, OH",OH,39035,70.1,2014
"Darke, OH",OH,39037,58.5,2014
"Defiance, OH",OH,39039,95.2,2014
"Delaware, OH",OH,39041,62,2014
"Erie, OH",OH,39043,107.8,2014
"Fairfield, OH",OH,39045,86.2,2014
"Fayette, OH",OH,39047,119.8,2014
"Franklin, OH",OH,39049,88.5,2014
"Fulton, OH",OH,39051,88.6,2014
"Gallia, OH",OH,39053,126.6,2014
"Geauga, OH",OH,39055,61.2,2014
"Greene, OH",OH,39057,91.1,2014
"Guernsey, OH",OH,39059,116.4,2014
"Hamilton, OH",OH,39061,86.4,2014
"Hancock, OH",OH,39063,73.1,2014
"Hardin, OH",OH,39065,82.8,2014
"Harrison, OH",OH,39067,72.8,2014
"Henry, OH",OH,39069,66.1,2014
"Highland, OH",OH,39071,127.8,2014
"Hocking, OH",OH,39073,108.4,2014
"Holmes, OH",OH,39075,32.3,2014
"Huron, OH",OH,39077,114.9,2014
"Jackson, OH",OH,39079,175.3,2014
"Jefferson, OH",OH,39081,138.7,2014
"Knox, OH",OH,39083,63.6,2014
"Lake, OH",OH,39085,85,2014
"Lawrence, OH",OH,39087,101.3,2014
"Licking, OH",OH,39089,76.6,2014
"Logan, OH",OH,39091,99.9,2014
"Lorain, OH",OH,39093,86.1,2014
"Lucas, OH",OH,39095,112.1,2014
"Madison, OH",OH,39097,78.1,2014
"Mahoning, OH",OH,39099,112.3,2014
"Marion, OH",OH,39101,115.9,2014
"Medina, OH",OH,39103,73.1,2014
"Meigs, OH",OH,39105,84.1,2014
"Mercer, OH",OH,39107,58.9,2014
"Miami, OH",OH,39109,80.5,2014
"Monroe, OH",OH,39111,60.3,2014
"Montgomery, OH",OH,39113,111.8,2014
"Morgan, OH",OH,39115,48.1,2014
"Morrow, OH",OH,39117,59.2,2014
"Muskingum, OH",OH,39119,115.6,2014
"Noble, OH",OH,39121,30,2014
"Ottawa, OH",OH,39123,79.5,2014
"Paulding, OH",OH,39125,48.4,2014
"Perry, OH",OH,39127,95.3,2014
"Pickaway, OH",OH,39129,84.6,2014
"Pike, OH",OH,39131,132.2,2014
"Portage, OH",OH,39133,67.9,2014
"Preble, OH",OH,39135,64.2,2014
"Putnam, OH",OH,39137,43.5,2014
"Richland, OH",OH,39139,87.9,2014
"Ross, OH",OH,39141,116.5,2014
"Sandusky, OH",OH,39143,85.3,2014
"Scioto, OH",OH,39145,124.5,2014
"Seneca, OH",OH,39147,85.3,2014
"Shelby, OH",OH,39149,84.8,2014
"Stark, OH",OH,39151,111.5,2014
"Summit, OH",OH,39153,91.4,2014
"Trumbull, OH",OH,39155,105.6,2014
"Tuscarawas, OH",OH,39157,88.9,2014
"Union, OH",OH,39159,74.3,2014
"Van Wert, OH",OH,39161,81.4,2014
"Vinton, OH",OH,39163,1.6,2014
"Warren, OH",OH,39165,76.4,2014
"Washington, OH",OH,39167,147.5,2014
"Wayne, OH",OH,39169,70,2014
"Williams, OH",OH,39171,81.9,2014
"Wood, OH",OH,39173,55.5,2014
"Wyandot, OH",OH,39175,52.9,2014
"Adair, OK",OK,40001,58.5,2014
"Alfalfa, OK",OK,40003,6.3,2014
"Atoka, OK",OK,40005,45.3,2014
"Beaver, OK",OK,40007,–,2014
"Beckham, OK",OK,40009,123.5,2014
"Blaine, OK",OK,40011,6.5,2014
"Bryan, OK",OK,40013,148.8,2014
"Caddo, OK",OK,40015,86.3,2014
"Canadian, OK",OK,40017,101.1,2014
"Carter, OK",OK,40019,188.7,2014
"Cherokee, OK",OK,40021,116.1,2014
"Choctaw, OK",OK,40023,54.9,2014
"Cimarron, OK",OK,40025,82.6,2014
"Cleveland, OK",OK,40027,93.8,2014
"Coal, OK",OK,40029,61.4,2014
"Comanche, OK",OK,40031,80,2014
"Cotton, OK",OK,40033,8.7,2014
"Craig, OK",OK,40035,122.2,2014
"Creek, OK",OK,40037,136.6,2014
"Custer, OK",OK,40039,113.6,2014
"Delaware, OK",OK,40041,90.2,2014
"Dewey, OK",OK,40043,6.5,2014
"Ellis, OK",OK,40045,86.6,2014
"Garfield, OK",OK,40047,97.2,2014
"Garvin, OK",OK,40049,77.5,2014
"Grady, OK",OK,40051,61.9,2014
"Grant, OK",OK,40053,25.4,2014
"Greer, OK",OK,40055,59.3,2014
"Harmon, OK",OK,40057,210.3,2014
"Harper, OK",OK,40059,10.5,2014
"Haskell, OK",OK,40061,121.6,2014
"Hughes, OK",OK,40063,50.1,2014
"Jackson, OK",OK,40065,128.9,2014
"Jefferson, OK",OK,40067,41.8,2014
"Johnston, OK",OK,40069,8.7,2014
"Kay, OK",OK,40071,102.6,2014
"Kingfisher, OK",OK,40073,53.2,2014
"Kiowa, OK",OK,40075,49.3,2014
"Latimer, OK",OK,40077,83.6,2014
"Le Flore, OK",OK,40079,92.8,2014
"Lincoln, OK",OK,40081,23.6,2014
"Logan, OK",OK,40083,53.8,2014
"Love, OK",OK,40085,83.8,2014
"McClain, OK",OK,40087,151.4,2014
"McCurtain, OK",OK,40089,96.9,2014
"McIntosh, OK",OK,40091,73.8,2014
"Major, OK",OK,40093,6.8,2014
"Marshall, OK",OK,40095,51.7,2014
"Mayes, OK",OK,40097,122.5,2014
"Murray, OK",OK,40099,175.9,2014
"Muskogee, OK",OK,40101,127.7,2014
"Noble, OK",OK,40103,21.6,2014
"Nowata, OK",OK,40105,76.4,2014
"Okfuskee, OK",OK,40107,6,2014
"Oklahoma, OK",OK,40109,126.5,2014
"Okmulgee, OK",OK,40111,110,2014
"Osage, OK",OK,40113,20.2,2014
"Ottawa, OK",OK,40115,115.7,2014
"Pawnee, OK",OK,40117,105.6,2014
"Payne, OK",OK,40119,111.5,2014
"Pittsburg, OK",OK,40121,170.7,2014
"Pontotoc, OK",OK,40123,128.3,2014
"Pottawatomie, OK",OK,40125,146.6,2014
"Pushmataha, OK",OK,40127,9.7,2014
"Roger Mills, OK",OK,40129,4.1,2014
"Rogers, OK",OK,40131,120.9,2014
"Seminole, OK",OK,40133,73.8,2014
"Sequoyah, OK",OK,40135,89,2014
"Stephens, OK",OK,40137,123.8,2014
"Texas, OK",OK,40139,27,2014
"Tillman, OK",OK,40141,110.5,2014
"Tulsa, OK",OK,40143,144.1,2014
"Wagoner, OK",OK,40145,77.3,2014
"Washington, OK",OK,40147,131.3,2014
"Washita, OK",OK,40149,2.6,2014
"Woods, OK",OK,40151,43.5,2014
"Woodward, OK",OK,40153,118.3,2014
"Baker, OR",OR,41001,147.2,2014
"Benton, OR",OR,41003,56.9,2014
"Clackamas, OR",OR,41005,86.9,2014
"Clatsop, OR",OR,41007,149.2,2014
"Columbia, OR",OR,41009,84.3,2014
"Coos, OR",OR,41011,158.6,2014
"Crook, OR",OR,41013,119.1,2014
"Curry, OR",OR,41015,177.6,2014
"Deschutes, OR",OR,41017,102.1,2014
"Douglas, OR",OR,41019,118.1,2014
"Gilliam, OR",OR,41021,103.6,2014
"Grant, OR",OR,41023,4.2,2014
"Harney, OR",OR,41025,124.7,2014
"Hood River, OR",OR,41027,92,2014
"Jackson, OR",OR,41029,124.5,2014
"Jefferson, OR",OR,41031,65.2,2014
"Josephine, OR",OR,41033,141.9,2014
"Klamath, OR",OR,41035,108.5,2014
"Lake, OR",OR,41037,129,2014
"Lane, OR",OR,41039,123.4,2014
"Lincoln, OR",OR,41041,153.3,2014
"Linn, OR",OR,41043,127,2014
"Malheur, OR",OR,41045,171.4,2014
"Marion, OR",OR,41047,78.4,2014
"Morrow, OR",OR,41049,20.4,2014
"Multnomah, OR",OR,41051,65.3,2014
"Polk, OR",OR,41053,67.1,2014
"Sherman, OR",OR,41055,–,2014
"Tillamook, OR",OR,41057,124,2014
"Umatilla, OR",OR,41059,109.9,2014
"Union, OR",OR,41061,131.5,2014
"Wallowa, OR",OR,41063,111.6,2014
"Wasco, OR",OR,41065,156.5,2014
"Washington, OR",OR,41067,60.1,2014
"Wheeler, OR",OR,41069,–,2014
"Yamhill, OR",OR,41071,92,2014
"Adams, PA",PA,42001,52.6,2014
"Allegheny, PA",PA,42003,84.2,2014
"Armstrong, PA",PA,42005,83.9,2014
"Beaver, PA",PA,42007,85.8,2014
"Bedford, PA",PA,42009,75.1,2014
"Berks, PA",PA,42011,65.8,2014
"Blair, PA",PA,42013,115.7,2014
"Bradford, PA",PA,42015,75.3,2014
"Bucks, PA",PA,42017,75.3,2014
"Butler, PA",PA,42019,78,2014
"Cambria, PA",PA,42021,109.2,2014
"Cameron, PA",PA,42023,124.5,2014
"Carbon, PA",PA,42025,83.3,2014
"Centre, PA",PA,42027,54.9,2014
"Chester, PA",PA,42029,57.3,2014
"Clarion, PA",PA,42031,75,2014
"Clearfield, PA",PA,42033,92.1,2014
"Clinton, PA",PA,42035,79.1,2014
"Columbia, PA",PA,42037,89.6,2014
"Crawford, PA",PA,42039,103,2014
"Cumberland, PA",PA,42041,79.6,2014
"Dauphin, PA",PA,42043,76.8,2014
"Delaware, PA",PA,42045,82.2,2014
"Elk, PA",PA,42047,98.7,2014
"Erie, PA",PA,42049,93.2,2014
"Fayette, PA",PA,42051,134.9,2014
"Forest, PA",PA,42053,42.7,2014
"Franklin, PA",PA,42055,83.7,2014
"Fulton, PA",PA,42057,12.7,2014
"Greene, PA",PA,42059,82.3,2014
"Huntingdon, PA",PA,42061,69.5,2014
"Indiana, PA",PA,42063,80.2,2014
"Jefferson, PA",PA,42065,86.3,2014
"Juniata, PA",PA,42067,63.1,2014
"Lackawanna, PA",PA,42069,123.4,2014
"Lancaster, PA",PA,42071,65.1,2014
"Lawrence, PA",PA,42073,114.2,2014
"Lebanon, PA",PA,42075,66.2,2014
"Lehigh, PA",PA,42077,53.7,2014
"Luzerne, PA",PA,42079,98.8,2014
"Lycoming, PA",PA,42081,100.1,2014
"McKean, PA",PA,42083,100.3,2014
"Mercer, PA",PA,42085,124.2,2014
"Mifflin, PA",PA,42087,92.4,2014
"Monroe, PA",PA,42089,87.9,2014
"Montgomery, PA",PA,42091,65.9,2014
"Montour, PA",PA,42093,87.8,2014
"Northampton, PA",PA,42095,77.4,2014
"Northumberland, PA",PA,42097,106.4,2014
"Perry, PA",PA,42099,70.6,2014
"Philadelphia, PA",PA,42101,80,2014
"Pike, PA",PA,42103,70.7,2014
"Potter, PA",PA,42105,74.1,2014
"Schuylkill, PA",PA,42107,88.1,2014
"Snyder, PA",PA,42109,76.4,2014
"Somerset, PA",PA,42111,72.7,2014
"Sullivan, PA",PA,42113,51.5,2014
"Susquehanna, PA",PA,42115,65.7,2014
"Tioga, PA",PA,42117,79.4,2014
"Union, PA",PA,42119,64.4,2014
"Venango, PA",PA,42121,96,2014
"Warren, PA",PA,42123,82.7,2014
"Washington, PA",PA,42125,83.6,2014
"Wayne, PA",PA,42127,72.1,2014
"Westmoreland, PA",PA,42129,83.6,2014
"Wyoming, PA",PA,42131,90.7,2014
"York, PA",PA,42133,72.3,2014
"Bristol, RI",RI,44001,54.7,2014
"Kent, RI",RI,44003,87.8,2014
"Newport, RI",RI,44005,68.8,2014
"Providence, RI",RI,44007,70.6,2014
"Washington, RI",RI,44009,73.5,2014
"Abbeville, SC",SC,45001,63.8,2014
"Aiken, SC",SC,45003,97.9,2014
"Allendale, SC",SC,45005,63.8,2014
"Anderson, SC",SC,45007,102.7,2014
"Bamberg, SC",SC,45009,101.4,2014
"Barnwell, SC",SC,45011,105.6,2014
"Beaufort, SC",SC,45013,70.7,2014
"Berkeley, SC",SC,45015,64.7,2014
"Calhoun, SC",SC,45017,1.5,2014
"Charleston, SC",SC,45019,91,2014
"Cherokee, SC",SC,45021,126.8,2014
"Chester, SC",SC,45023,106.8,2014
"Chesterfield, SC",SC,45025,100.1,2014
"Clarendon, SC",SC,45027,92.4,2014
"Colleton, SC",SC,45029,134.5,2014
"Darlington, SC",SC,45031,168.8,2014
"Dillon, SC",SC,45033,151.1,2014
"Dorchester, SC",SC,45035,105.7,2014
"Edgefield, SC",SC,45037,47.7,2014
"Fairfield, SC",SC,45039,74.3,2014
"Florence, SC",SC,45041,147.5,2014
"Georgetown, SC",SC,45043,105.3,2014
"Greenville, SC",SC,45045,104,2014
"Greenwood, SC",SC,45047,137.4,2014
"Hampton, SC",SC,45049,106.9,2014
"Horry, SC",SC,45051,129.8,2014
"Jasper, SC",SC,45053,69.5,2014
"Kershaw, SC",SC,45055,82.2,2014
"Lancaster, SC",SC,45057,104.3,2014
"Laurens, SC",SC,45059,96.5,2014
"Lee, SC",SC,45061,36.8,2014
"Lexington, SC",SC,45063,105.5,2014
"McCormick, SC",SC,45065,2.4,2014
"Marion, SC",SC,45067,134.6,2014
"Marlboro, SC",SC,45069,113.9,2014
"Newberry, SC",SC,45071,99.7,2014
"Oconee, SC",SC,45073,141.1,2014
"Orangeburg, SC",SC,45075,98.9,2014
"Pickens, SC",SC,45077,114.8,2014
"Richland, SC",SC,45079,74.7,2014
"Saluda, SC",SC,45081,56.2,2014
"Spartanburg, SC",SC,45083,125.4,2014
"Sumter, SC",SC,45085,81.4,2014
"Union, SC",SC,45087,140.6,2014
"Williamsburg, SC",SC,45089,98.4,2014
"York, SC",SC,45091,85.7,2014
"Aurora, SD",SD,46003,–,2014
"Beadle, SD",SD,46005,79.5,2014
"Bennett, SD",SD,46007,0.6,2014
"Bon Homme, SD",SD,46009,0.2,2014
"Brookings, SD",SD,46011,53.5,2014
"Brown, SD",SD,46013,68.3,2014
"Brule, SD",SD,46015,94.4,2014
"Buffalo, SD",SD,46017,–,2014
"Butte, SD",SD,46019,29.6,2014
"Campbell, SD",SD,46021,–,2014
"Charles Mix, SD",SD,46023,30.8,2014
"Clark, SD",SD,46025,0.6,2014
"Clay, SD",SD,46027,48.8,2014
"Codington, SD",SD,46029,83.5,2014
"Corson, SD",SD,46031,–,2014
"Custer, SD",SD,46033,49.1,2014
"Davison, SD",SD,46035,116.9,2014
"Day, SD",SD,46037,1.4,2014
"Deuel, SD",SD,46039,37.8,2014
"Dewey, SD",SD,46041,–,2014
"Douglas, SD",SD,46043,51.5,2014
"Edmunds, SD",SD,46045,66.9,2014
"Fall River, SD",SD,46047,92.7,2014
"Faulk, SD",SD,46049,1.9,2014
"Grant, SD",SD,46051,63.8,2014
"Gregory, SD",SD,46053,108,2014
"Haakon, SD",SD,46055,104.5,2014
"Hamlin, SD",SD,46057,–,2014
"Hand, SD",SD,46059,2.8,2014
"Hanson, SD",SD,46061,–,2014
"Harding, SD",SD,46063,–,2014
"Hughes, SD",SD,46065,120.3,2014
"Hutchinson, SD",SD,46067,87.6,2014
"Hyde, SD",SD,46069,–,2014
"Jackson, SD",SD,46071,–,2014
"Jerauld, SD",SD,46073,1.3,2014
"Jones, SD",SD,46075,–,2014
"Kingsbury, SD",SD,46077,32.7,2014
"Lake, SD",SD,46079,35.8,2014
"Lawrence, SD",SD,46081,93.8,2014
"Lincoln, SD",SD,46083,32.2,2014
"Lyman, SD",SD,46085,21.6,2014
"McCook, SD",SD,46087,41,2014
"McPherson, SD",SD,46089,45.3,2014
"Marshall, SD",SD,46091,48.8,2014
"Meade, SD",SD,46093,14.3,2014
"Mellette, SD",SD,46095,146.3,2014
"Miner, SD",SD,46097,33.6,2014
"Minnehaha, SD",SD,46099,76.4,2014
"Moody, SD",SD,46101,29.1,2014
"Pennington, SD",SD,46103,80.8,2014
"Perkins, SD",SD,46105,41.8,2014
"Potter, SD",SD,46107,2.8,2014
"Roberts, SD",SD,46109,42.5,2014
"Sanborn, SD",SD,46111,–,2014
"Shannon, SD",SD,46113,–,2014
"Spink, SD",SD,46115,2.6,2014
"Stanley, SD",SD,46117,2,2014
"Sully, SD",SD,46119,–,2014
"Todd, SD",SD,46121,14.6,2014
"Tripp, SD",SD,46123,132.6,2014
"Turner, SD",SD,46125,30,2014
"Union, SD",SD,46127,74.5,2014
"Walworth, SD",SD,46129,84.1,2014
"Yankton, SD",SD,46135,115.5,2014
"Ziebach, SD",SD,46137,–,2014
"Anderson, TN",TN,47001,180.3,2014
"Bedford, TN",TN,47003,124.2,2014
"Benton, TN",TN,47005,151.8,2014
"Bledsoe, TN",TN,47007,86.2,2014
"Blount, TN",TN,47009,110.1,2014
"Bradley, TN",TN,47011,148.9,2014
"Campbell, TN",TN,47013,244.1,2014
"Cannon, TN",TN,47015,121.1,2014
"Carroll, TN",TN,47017,164.2,2014
"Carter, TN",TN,47019,119.2,2014
"Cheatham, TN",TN,47021,101,2014
"Chester, TN",TN,47023,111.3,2014
"Claiborne, TN",TN,47025,232.2,2014
"Clay, TN",TN,47027,185.9,2014
"Cocke, TN",TN,47029,213.9,2014
"Coffee, TN",TN,47031,192.9,2014
"Crockett, TN",TN,47033,98.5,2014
"Cumberland, TN",TN,47035,153.6,2014
"Davidson, TN",TN,47037,95.8,2014
"Decatur, TN",TN,47039,185.7,2014
"DeKalb, TN",TN,47041,208.7,2014
"Dickson, TN",TN,47043,160.2,2014
"Dyer, TN",TN,47045,184.4,2014
"Fayette, TN",TN,47047,79.5,2014
"Fentress, TN",TN,47049,175.3,2014
"Franklin, TN",TN,47051,131.4,2014
"Gibson, TN",TN,47053,140,2014
"Giles, TN",TN,47055,158.6,2014
"Grainger, TN",TN,47057,122,2014
"Greene, TN",TN,47059,144,2014
"Grundy, TN",TN,47061,200.3,2014
"Hamblen, TN",TN,47063,199.9,2014
"Hamilton, TN",TN,47065,136.1,2014
"Hancock, TN",TN,47067,173,2014
"Hardeman, TN",TN,47069,113.6,2014
"Hardin, TN",TN,47071,169.5,2014
"Hawkins, TN",TN,47073,102.4,2014
"Haywood, TN",TN,47075,86.1,2014
"Henderson, TN",TN,47077,151.4,2014
"Henry, TN",TN,47079,203.8,2014
"Hickman, TN",TN,47081,73.3,2014
"Houston, TN",TN,47083,152.9,2014
"Humphreys, TN",TN,47085,162.4,2014
"Jackson, TN",TN,47087,25.1,2014
"Jefferson, TN",TN,47089,136.7,2014
"Johnson, TN",TN,47091,137.4,2014
"Knox, TN",TN,47093,117.9,2014
"Lake, TN",TN,47095,96.9,2014
"Lauderdale, TN",TN,47097,111.5,2014
"Lawrence, TN",TN,47099,162.6,2014
"Lewis, TN",TN,47101,163.9,2014
"Lincoln, TN",TN,47103,122.3,2014
"Loudon, TN",TN,47105,119.2,2014
"McMinn, TN",TN,47107,185,2014
"McNairy, TN",TN,47109,190.1,2014
"Macon, TN",TN,47111,139.6,2014
"Madison, TN",TN,47113,139.2,2014
"Marion, TN",TN,47115,113.5,2014
"Marshall, TN",TN,47117,129.5,2014
"Maury, TN",TN,47119,155.9,2014
"Meigs, TN",TN,47121,8.1,2014
"Monroe, TN",TN,47123,172.8,2014
"Montgomery, TN",TN,47125,95.8,2014
"Moore, TN",TN,47127,31.6,2014
"Morgan, TN",TN,47129,110.6,2014
"Obion, TN",TN,47131,118.7,2014
"Overton, TN",TN,47133,122.4,2014
"Perry, TN",TN,47135,112.7,2014
"Pickett, TN",TN,47137,149.1,2014
"Polk, TN",TN,47139,37,2014
"Putnam, TN",TN,47141,156.1,2014
"Rhea, TN",TN,47143,174.6,2014
"Roane, TN",TN,47145,167.3,2014
"Robertson, TN",TN,47147,146.3,2014
"Rutherford, TN",TN,47149,106.1,2014
"Scott, TN",TN,47151,121.7,2014
"Sequatchie, TN",TN,47153,186.2,2014
"Sevier, TN",TN,47155,144.3,2014
"Shelby, TN",TN,47157,79.2,2014
"Smith, TN",TN,47159,172.8,2014
"Stewart, TN",TN,47161,66.5,2014
"Sullivan, TN",TN,47163,189.7,2014
"Sumner, TN",TN,47165,99.8,2014
"Tipton, TN",TN,47167,102,2014
"Trousdale, TN",TN,47169,236.8,2014
"Unicoi, TN",TN,47171,153.3,2014
"Union, TN",TN,47173,132.7,2014
"Van Buren, TN",TN,47175,9.8,2014
"Warren, TN",TN,47177,170,2014
"Washington, TN",TN,47179,121,2014
"Wayne, TN",TN,47181,165.4,2014
"Weakley, TN",TN,47183,130,2014
"White, TN",TN,47185,156.9,2014
"Williamson, TN",TN,47187,62.2,2014
"Wilson, TN",TN,47189,106,2014
"Anderson, TX",TX,48001,99.8,2014
"Andrews, TX",TX,48003,55.2,2014
"Angelina, TX",TX,48005,122.2,2014
"Aransas, TX",TX,48007,112.6,2014
"Archer, TX",TX,48009,–,2014
"Armstrong, TX",TX,48011,1.8,2014
"Atascosa, TX",TX,48013,90.7,2014
"Austin, TX",TX,48015,53.1,2014
"Bailey, TX",TX,48017,78.8,2014
"Bandera, TX",TX,48019,44.8,2014
"Bastrop, TX",TX,48021,88.3,2014
"Baylor, TX",TX,48023,72.6,2014
"Bee, TX",TX,48025,77.8,2014
"Bell, TX",TX,48027,68.3,2014
"Bexar, TX",TX,48029,64.5,2014
"Blanco, TX",TX,48031,17.1,2014
"Borden, TX",TX,48033,–,2014
"Bosque, TX",TX,48035,36.1,2014
"Bowie, TX",TX,48037,138.5,2014
"Brazoria, TX",TX,48039,71.1,2014
"Brazos, TX",TX,48041,77.4,2014
"Brewster, TX",TX,48043,82.5,2014
"Briscoe, TX",TX,48045,–,2014
"Brooks, TX",TX,48047,55.8,2014
"Brown, TX",TX,48049,139.7,2014
"Burleson, TX",TX,48051,35.7,2014
"Burnet, TX",TX,48053,114.7,2014
"Caldwell, TX",TX,48055,60.6,2014
"Calhoun, TX",TX,48057,115.8,2014
"Callahan, TX",TX,48059,2.2,2014
"Cameron, TX",TX,48061,33.1,2014
"Camp, TX",TX,48063,96.6,2014
"Carson, TX",TX,48065,2.3,2014
"Cass, TX",TX,48067,69.8,2014
"Castro, TX",TX,48069,2.4,2014
