,NewCommitMoYr,GenderID,MostSeriousOffenseID,CommittingCourtID,DrugUsageID,NewCommit_sum,MSO,Gender,Court,DrugUsage,Commit_Date,Year
43118,2015-03-01,13,11,17,9,1,Burglary/B&E,Female,Buckingham,Not Reported,2015-03-01,2015
43119,2015-03-01,13,11,26,3,1,Burglary/B&E,Female,Chesterfield,Heavy Use,2015-03-01,2015
43120,2015-03-01,13,11,41,9,1,Burglary/B&E,Female,Frederick,Not Reported,2015-03-01,2015
43121,2015-03-01,13,11,53,9,1,Burglary/B&E,Female,Henry,Not Reported,2015-03-01,2015
43122,2015-03-01,13,11,71,2,1,Burglary/B&E,Female,Montgomery,Moderate Use,2015-03-01,2015
43123,2015-03-01,13,11,75,9,1,Burglary/B&E,Female,Norfolk,Not Reported,2015-03-01,2015
43124,2015-03-01,13,11,83,9,1,Burglary/B&E,Female,Pittsylvania,Not Reported,2015-03-01,2015
43125,2015-03-01,13,11,93,9,1,Burglary/B&E,Female,Richmond City,Not Reported,2015-03-01,2015
43126,2015-03-01,13,12,3,9,1,Larceny/Fraud,Female,Alexandria,Not Reported,2015-03-01,2015
43127,2015-03-01,13,12,8,1,1,Larceny/Fraud,Female,Arlington,Occasional Use,2015-03-01,2015
43128,2015-03-01,13,12,8,3,1,Larceny/Fraud,Female,Arlington,Heavy Use,2015-03-01,2015
43129,2015-03-01,13,12,11,3,1,Larceny/Fraud,Female,Bedford,Heavy Use,2015-03-01,2015
43130,2015-03-01,13,12,25,3,1,Larceny/Fraud,Female,Chesapeake,Heavy Use,2015-03-01,2015
43131,2015-03-01,13,12,25,9,1,Larceny/Fraud,Female,Chesapeake,Not Reported,2015-03-01,2015
43132,2015-03-01,13,12,26,3,1,Larceny/Fraud,Female,Chesterfield,Heavy Use,2015-03-01,2015
43133,2015-03-01,13,12,27,9,1,Larceny/Fraud,Female,Clarke,Not Reported,2015-03-01,2015
43134,2015-03-01,13,12,32,1,1,Larceny/Fraud,Female,Danville,Occasional Use,2015-03-01,2015
43135,2015-03-01,13,12,32,2,1,Larceny/Fraud,Female,Danville,Moderate Use,2015-03-01,2015
43136,2015-03-01,13,12,32,3,2,Larceny/Fraud,Female,Danville,Heavy Use,2015-03-01,2015
43137,2015-03-01,13,12,32,9,1,Larceny/Fraud,Female,Danville,Not Reported,2015-03-01,2015
43138,2015-03-01,13,12,36,3,1,Larceny/Fraud,Female,Fairfax,Heavy Use,2015-03-01,2015
43139,2015-03-01,13,12,36,5,1,Larceny/Fraud,Female,Fairfax,"Drugs Used, Extent Unknown",2015-03-01,2015
43140,2015-03-01,13,12,38,9,1,Larceny/Fraud,Female,Floyd,Not Reported,2015-03-01,2015
43141,2015-03-01,13,12,42,3,1,Larceny/Fraud,Female,Fredericksburg,Heavy Use,2015-03-01,2015
43142,2015-03-01,13,12,42,9,2,Larceny/Fraud,Female,Fredericksburg,Not Reported,2015-03-01,2015
43143,2015-03-01,13,12,43,9,1,Larceny/Fraud,Female,Giles,Not Reported,2015-03-01,2015
43144,2015-03-01,13,12,48,3,1,Larceny/Fraud,Female,Greensville,Heavy Use,2015-03-01,2015
43145,2015-03-01,13,12,50,0,1,Larceny/Fraud,Female,Hampton,Drugs Not Used,2015-03-01,2015
43146,2015-03-01,13,12,51,1,1,Larceny/Fraud,Female,Hanover,Occasional Use,2015-03-01,2015
43147,2015-03-01,13,12,51,9,2,Larceny/Fraud,Female,Hanover,Not Reported,2015-03-01,2015
43148,2015-03-01,13,12,52,1,1,Larceny/Fraud,Female,Henrico,Occasional Use,2015-03-01,2015
43149,2015-03-01,13,12,52,3,1,Larceny/Fraud,Female,Henrico,Heavy Use,2015-03-01,2015
43150,2015-03-01,13,12,52,9,3,Larceny/Fraud,Female,Henrico,Not Reported,2015-03-01,2015
43151,2015-03-01,13,12,56,9,1,Larceny/Fraud,Female,Isle of Wight,Not Reported,2015-03-01,2015
43152,2015-03-01,13,12,61,3,1,Larceny/Fraud,Female,Lee,Heavy Use,2015-03-01,2015
43153,2015-03-01,13,12,62,9,1,Larceny/Fraud,Female,Loudoun,Not Reported,2015-03-01,2015
43154,2015-03-01,13,12,64,9,1,Larceny/Fraud,Female,Lunenburg,Not Reported,2015-03-01,2015
43155,2015-03-01,13,12,65,3,1,Larceny/Fraud,Female,Lynchburg,Heavy Use,2015-03-01,2015
43156,2015-03-01,13,12,67,3,1,Larceny/Fraud,Female,Martinsville,Heavy Use,2015-03-01,2015
43157,2015-03-01,13,12,69,1,1,Larceny/Fraud,Female,Mecklenburg,Occasional Use,2015-03-01,2015
43158,2015-03-01,13,12,85,9,1,Larceny/Fraud,Female,Powhatan,Not Reported,2015-03-01,2015
43159,2015-03-01,13,12,86,3,1,Larceny/Fraud,Female,Prince Edward,Heavy Use,2015-03-01,2015
43160,2015-03-01,13,12,88,3,1,Larceny/Fraud,Female,Prince William,Heavy Use,2015-03-01,2015
43161,2015-03-01,13,12,89,2,1,Larceny/Fraud,Female,Pulaski,Moderate Use,2015-03-01,2015
43162,2015-03-01,13,12,92,9,1,Larceny/Fraud,Female,Richmond County,Not Reported,2015-03-01,2015
43163,2015-03-01,13,12,93,9,1,Larceny/Fraud,Female,Richmond City,Not Reported,2015-03-01,2015
43164,2015-03-01,13,12,95,9,2,Larceny/Fraud,Female,Roanoke City,Not Reported,2015-03-01,2015
43165,2015-03-01,13,12,96,1,1,Larceny/Fraud,Female,Rockbridge,Occasional Use,2015-03-01,2015
43166,2015-03-01,13,12,97,2,1,Larceny/Fraud,Female,Rockingham,Moderate Use,2015-03-01,2015
43167,2015-03-01,13,12,97,3,1,Larceny/Fraud,Female,Rockingham,Heavy Use,2015-03-01,2015
43168,2015-03-01,13,12,97,5,1,Larceny/Fraud,Female,Rockingham,"Drugs Used, Extent Unknown",2015-03-01,2015
43169,2015-03-01,13,12,97,9,1,Larceny/Fraud,Female,Rockingham,Not Reported,2015-03-01,2015
43170,2015-03-01,13,12,98,9,2,Larceny/Fraud,Female,Russell,Not Reported,2015-03-01,2015
43171,2015-03-01,13,12,102,2,1,Larceny/Fraud,Female,Smyth,Moderate Use,2015-03-01,2015
43172,2015-03-01,13,12,103,4,1,Larceny/Fraud,Female,Southampton,Therapeutic Community,2015-03-01,2015
43173,2015-03-01,13,12,105,9,1,Larceny/Fraud,Female,Stafford,Not Reported,2015-03-01,2015
43174,2015-03-01,13,12,106,5,1,Larceny/Fraud,Female,Staunton,"Drugs Used, Extent Unknown",2015-03-01,2015
43175,2015-03-01,13,12,106,9,1,Larceny/Fraud,Female,Staunton,Not Reported,2015-03-01,2015
43176,2015-03-01,13,12,107,1,2,Larceny/Fraud,Female,Suffolk,Occasional Use,2015-03-01,2015
43177,2015-03-01,13,12,107,3,1,Larceny/Fraud,Female,Suffolk,Heavy Use,2015-03-01,2015
43178,2015-03-01,13,12,107,9,1,Larceny/Fraud,Female,Suffolk,Not Reported,2015-03-01,2015
43179,2015-03-01,13,12,110,9,1,Larceny/Fraud,Female,Tazewell,Not Reported,2015-03-01,2015
43180,2015-03-01,13,12,111,1,1,Larceny/Fraud,Female,Virginia Beach,Occasional Use,2015-03-01,2015
43181,2015-03-01,13,12,111,9,1,Larceny/Fraud,Female,Virginia Beach,Not Reported,2015-03-01,2015
43182,2015-03-01,13,12,114,3,1,Larceny/Fraud,Female,Waynesboro,Heavy Use,2015-03-01,2015
43183,2015-03-01,13,12,114,9,1,Larceny/Fraud,Female,Waynesboro,Not Reported,2015-03-01,2015
43184,2015-03-01,13,12,116,5,1,Larceny/Fraud,Female,Williamsburg,"Drugs Used, Extent Unknown",2015-03-01,2015
43185,2015-03-01,13,12,116,9,1,Larceny/Fraud,Female,Williamsburg,Not Reported,2015-03-01,2015
43186,2015-03-01,13,12,117,1,1,Larceny/Fraud,Female,Wise,Occasional Use,2015-03-01,2015
43187,2015-03-01,13,15,52,9,2,DUI,Female,Henrico,Not Reported,2015-03-01,2015
43188,2015-03-01,13,16,74,9,1,Habitual Offender,Female,Newport News,Not Reported,2015-03-01,2015
43189,2015-03-01,13,17,26,3,1,Other Non-Violent,Female,Chesterfield,Heavy Use,2015-03-01,2015
43190,2015-03-01,13,18,13,3,1,Drug Sales,Female,Botetourt,Heavy Use,2015-03-01,2015
43191,2015-03-01,13,18,14,5,1,Drug Sales,Female,Bristol,"Drugs Used, Extent Unknown",2015-03-01,2015
43192,2015-03-01,13,18,14,9,3,Drug Sales,Female,Bristol,Not Reported,2015-03-01,2015
43193,2015-03-01,13,18,15,9,1,Drug Sales,Female,Brunswick,Not Reported,2015-03-01,2015
43194,2015-03-01,13,18,32,3,1,Drug Sales,Female,Danville,Heavy Use,2015-03-01,2015
43195,2015-03-01,13,18,40,3,1,Drug Sales,Female,Franklin County,Heavy Use,2015-03-01,2015
43196,2015-03-01,13,18,61,9,1,Drug Sales,Female,Lee,Not Reported,2015-03-01,2015
43197,2015-03-01,13,18,62,9,1,Drug Sales,Female,Loudoun,Not Reported,2015-03-01,2015
43198,2015-03-01,13,18,87,2,1,Drug Sales,Female,Prince George,Moderate Use,2015-03-01,2015
43199,2015-03-01,13,18,89,1,1,Drug Sales,Female,Pulaski,Occasional Use,2015-03-01,2015
43200,2015-03-01,13,18,91,3,1,Drug Sales,Female,Rappahannock,Heavy Use,2015-03-01,2015
43201,2015-03-01,13,18,93,3,2,Drug Sales,Female,Richmond City,Heavy Use,2015-03-01,2015
43202,2015-03-01,13,18,98,9,1,Drug Sales,Female,Russell,Not Reported,2015-03-01,2015
43203,2015-03-01,13,18,110,1,1,Drug Sales,Female,Tazewell,Occasional Use,2015-03-01,2015
43204,2015-03-01,13,18,110,9,1,Drug Sales,Female,Tazewell,Not Reported,2015-03-01,2015
43205,2015-03-01,13,18,117,5,1,Drug Sales,Female,Wise,"Drugs Used, Extent Unknown",2015-03-01,2015
43206,2015-03-01,13,19,6,9,1,Drug Possession,Female,Amherst,Not Reported,2015-03-01,2015
43207,2015-03-01,13,19,9,5,1,Drug Possession,Female,Augusta,"Drugs Used, Extent Unknown",2015-03-01,2015
43208,2015-03-01,13,19,36,3,1,Drug Possession,Female,Fairfax,Heavy Use,2015-03-01,2015
43209,2015-03-01,13,19,65,3,1,Drug Possession,Female,Lynchburg,Heavy Use,2015-03-01,2015
43210,2015-03-01,13,19,71,2,1,Drug Possession,Female,Montgomery,Moderate Use,2015-03-01,2015
43211,2015-03-01,13,19,73,1,1,Drug Possession,Female,New Kent,Occasional Use,2015-03-01,2015
43212,2015-03-01,13,19,75,2,1,Drug Possession,Female,Norfolk,Moderate Use,2015-03-01,2015
43213,2015-03-01,13,19,83,3,2,Drug Possession,Female,Pittsylvania,Heavy Use,2015-03-01,2015
43214,2015-03-01,13,19,88,9,1,Drug Possession,Female,Prince William,Not Reported,2015-03-01,2015
43215,2015-03-01,13,19,91,3,1,Drug Possession,Female,Rappahannock,Heavy Use,2015-03-01,2015
43216,2015-03-01,13,19,93,2,1,Drug Possession,Female,Richmond City,Moderate Use,2015-03-01,2015
43217,2015-03-01,13,19,93,9,1,Drug Possession,Female,Richmond City,Not Reported,2015-03-01,2015
43218,2015-03-01,13,19,111,9,2,Drug Possession,Female,Virginia Beach,Not Reported,2015-03-01,2015
43219,2015-03-01,13,19,114,9,1,Drug Possession,Female,Waynesboro,Not Reported,2015-03-01,2015
43220,2015-04-01,12,1,8,9,1,Capital Murder,Male,Arlington,Not Reported,2015-04-01,2015
43221,2015-04-01,12,1,27,5,1,Capital Murder,Male,Clarke,"Drugs Used, Extent Unknown",2015-04-01,2015
43222,2015-04-01,12,1,32,9,1,Capital Murder,Male,Danville,Not Reported,2015-04-01,2015
43223,2015-04-01,12,2,50,9,1,Homicide—1st,Male,Hampton,Not Reported,2015-04-01,2015
43224,2015-04-01,12,2,51,9,1,Homicide—1st,Male,Hanover,Not Reported,2015-04-01,2015
43225,2015-04-01,12,2,56,9,1,Homicide—1st,Male,Isle of Wight,Not Reported,2015-04-01,2015
43226,2015-04-01,12,2,74,3,1,Homicide—1st,Male,Newport News,Heavy Use,2015-04-01,2015
43227,2015-04-01,12,2,88,2,1,Homicide—1st,Male,Prince William,Moderate Use,2015-04-01,2015
43228,2015-04-01,12,2,88,9,1,Homicide—1st,Male,Prince William,Not Reported,2015-04-01,2015
43229,2015-04-01,12,2,93,2,1,Homicide—1st,Male,Richmond City,Moderate Use,2015-04-01,2015
43230,2015-04-01,12,2,93,9,1,Homicide—1st,Male,Richmond City,Not Reported,2015-04-01,2015
43231,2015-04-01,12,3,8,2,1,Manslaughter,Male,Arlington,Moderate Use,2015-04-01,2015
43232,2015-04-01,12,3,75,2,1,Manslaughter,Male,Norfolk,Moderate Use,2015-04-01,2015
43233,2015-04-01,12,3,97,9,1,Manslaughter,Male,Rockingham,Not Reported,2015-04-01,2015
43234,2015-04-01,12,3,111,9,2,Manslaughter,Male,Virginia Beach,Not Reported,2015-04-01,2015
43235,2015-04-01,12,4,25,3,1,Abduction,Male,Chesapeake,Heavy Use,2015-04-01,2015
43236,2015-04-01,12,4,26,3,1,Abduction,Male,Chesterfield,Heavy Use,2015-04-01,2015
43237,2015-04-01,12,4,36,3,1,Abduction,Male,Fairfax,Heavy Use,2015-04-01,2015
43238,2015-04-01,12,4,50,9,1,Abduction,Male,Hampton,Not Reported,2015-04-01,2015
43239,2015-04-01,12,4,84,3,1,Abduction,Male,Portsmouth,Heavy Use,2015-04-01,2015
43240,2015-04-01,12,4,84,9,1,Abduction,Male,Portsmouth,Not Reported,2015-04-01,2015
43241,2015-04-01,12,4,88,2,1,Abduction,Male,Prince William,Moderate Use,2015-04-01,2015
43242,2015-04-01,12,4,88,9,1,Abduction,Male,Prince William,Not Reported,2015-04-01,2015
43243,2015-04-01,12,4,93,3,1,Abduction,Male,Richmond City,Heavy Use,2015-04-01,2015
43244,2015-04-01,12,4,94,5,1,Abduction,Male,Roanoke County,"Drugs Used, Extent Unknown",2015-04-01,2015
43245,2015-04-01,12,4,94,9,1,Abduction,Male,Roanoke County,Not Reported,2015-04-01,2015
43246,2015-04-01,12,4,111,2,1,Abduction,Male,Virginia Beach,Moderate Use,2015-04-01,2015
43247,2015-04-01,12,4,111,3,1,Abduction,Male,Virginia Beach,Heavy Use,2015-04-01,2015
43248,2015-04-01,12,4,111,9,2,Abduction,Male,Virginia Beach,Not Reported,2015-04-01,2015
43249,2015-04-01,12,5,3,9,1,Rape/Sexual Assault,Male,Alexandria,Not Reported,2015-04-01,2015
43250,2015-04-01,12,5,4,9,1,Rape/Sexual Assault,Male,Alleghany,Not Reported,2015-04-01,2015
43251,2015-04-01,12,5,8,1,1,Rape/Sexual Assault,Male,Arlington,Occasional Use,2015-04-01,2015
43252,2015-04-01,12,5,8,9,1,Rape/Sexual Assault,Male,Arlington,Not Reported,2015-04-01,2015
43253,2015-04-01,12,5,9,9,1,Rape/Sexual Assault,Male,Augusta,Not Reported,2015-04-01,2015
43254,2015-04-01,12,5,10,9,1,Rape/Sexual Assault,Male,Bath,Not Reported,2015-04-01,2015
43255,2015-04-01,12,5,25,9,1,Rape/Sexual Assault,Male,Chesapeake,Not Reported,2015-04-01,2015
43256,2015-04-01,12,5,26,9,1,Rape/Sexual Assault,Male,Chesterfield,Not Reported,2015-04-01,2015
43257,2015-04-01,12,5,31,9,1,Rape/Sexual Assault,Male,Cumberland,Not Reported,2015-04-01,2015
43258,2015-04-01,12,5,36,1,1,Rape/Sexual Assault,Male,Fairfax,Occasional Use,2015-04-01,2015
43259,2015-04-01,12,5,36,9,2,Rape/Sexual Assault,Male,Fairfax,Not Reported,2015-04-01,2015
43260,2015-04-01,12,5,39,5,1,Rape/Sexual Assault,Male,Fluvanna,"Drugs Used, Extent Unknown",2015-04-01,2015
43261,2015-04-01,12,5,41,9,1,Rape/Sexual Assault,Male,Frederick,Not Reported,2015-04-01,2015
43262,2015-04-01,12,5,44,5,1,Rape/Sexual Assault,Male,Gloucester,"Drugs Used, Extent Unknown",2015-04-01,2015
43263,2015-04-01,12,5,45,3,1,Rape/Sexual Assault,Male,Goochland,Heavy Use,2015-04-01,2015
43264,2015-04-01,12,5,48,9,1,Rape/Sexual Assault,Male,Greensville,Not Reported,2015-04-01,2015
43265,2015-04-01,12,5,50,2,1,Rape/Sexual Assault,Male,Hampton,Moderate Use,2015-04-01,2015
43266,2015-04-01,12,5,51,9,1,Rape/Sexual Assault,Male,Hanover,Not Reported,2015-04-01,2015
43267,2015-04-01,12,5,52,3,1,Rape/Sexual Assault,Male,Henrico,Heavy Use,2015-04-01,2015
43268,2015-04-01,12,5,63,9,1,Rape/Sexual Assault,Male,Louisa,Not Reported,2015-04-01,2015
43269,2015-04-01,12,5,66,9,1,Rape/Sexual Assault,Male,Madison,Not Reported,2015-04-01,2015
43270,2015-04-01,12,5,69,3,1,Rape/Sexual Assault,Male,Mecklenburg,Heavy Use,2015-04-01,2015
43271,2015-04-01,12,5,72,9,1,Rape/Sexual Assault,Male,Nelson,Not Reported,2015-04-01,2015
43272,2015-04-01,12,5,73,9,1,Rape/Sexual Assault,Male,New Kent,Not Reported,2015-04-01,2015
43273,2015-04-01,12,5,74,9,1,Rape/Sexual Assault,Male,Newport News,Not Reported,2015-04-01,2015
43274,2015-04-01,12,5,75,3,1,Rape/Sexual Assault,Male,Norfolk,Heavy Use,2015-04-01,2015
43275,2015-04-01,12,5,75,9,6,Rape/Sexual Assault,Male,Norfolk,Not Reported,2015-04-01,2015
43276,2015-04-01,12,5,87,9,1,Rape/Sexual Assault,Male,Prince George,Not Reported,2015-04-01,2015
43277,2015-04-01,12,5,88,9,2,Rape/Sexual Assault,Male,Prince William,Not Reported,2015-04-01,2015
43278,2015-04-01,12,5,89,5,1,Rape/Sexual Assault,Male,Pulaski,"Drugs Used, Extent Unknown",2015-04-01,2015
43279,2015-04-01,12,5,89,9,1,Rape/Sexual Assault,Male,Pulaski,Not Reported,2015-04-01,2015
43280,2015-04-01,12,5,93,0,1,Rape/Sexual Assault,Male,Richmond City,Drugs Not Used,2015-04-01,2015
43281,2015-04-01,12,5,93,3,1,Rape/Sexual Assault,Male,Richmond City,Heavy Use,2015-04-01,2015
43282,2015-04-01,12,5,93,9,1,Rape/Sexual Assault,Male,Richmond City,Not Reported,2015-04-01,2015
43283,2015-04-01,12,5,96,9,1,Rape/Sexual Assault,Male,Rockbridge,Not Reported,2015-04-01,2015
43284,2015-04-01,12,5,102,9,1,Rape/Sexual Assault,Male,Smyth,Not Reported,2015-04-01,2015
43285,2015-04-01,12,5,105,0,1,Rape/Sexual Assault,Male,Stafford,Drugs Not Used,2015-04-01,2015
43286,2015-04-01,12,5,105,9,1,Rape/Sexual Assault,Male,Stafford,Not Reported,2015-04-01,2015
43287,2015-04-01,12,5,107,9,1,Rape/Sexual Assault,Male,Suffolk,Not Reported,2015-04-01,2015
43288,2015-04-01,12,5,109,9,1,Rape/Sexual Assault,Male,Sussex,Not Reported,2015-04-01,2015
43289,2015-04-01,12,5,111,1,1,Rape/Sexual Assault,Male,Virginia Beach,Occasional Use,2015-04-01,2015
43290,2015-04-01,12,5,111,9,2,Rape/Sexual Assault,Male,Virginia Beach,Not Reported,2015-04-01,2015
43291,2015-04-01,12,5,113,9,1,Rape/Sexual Assault,Male,Washington,Not Reported,2015-04-01,2015
43292,2015-04-01,12,5,117,3,1,Rape/Sexual Assault,Male,Wise,Heavy Use,2015-04-01,2015
43293,2015-04-01,12,6,2,2,1,Robbery,Male,Albemarle,Moderate Use,2015-04-01,2015
43294,2015-04-01,12,6,8,3,1,Robbery,Male,Arlington,Heavy Use,2015-04-01,2015
43295,2015-04-01,12,6,11,9,1,Robbery,Male,Bedford,Not Reported,2015-04-01,2015
43296,2015-04-01,12,6,19,9,1,Robbery,Male,Campbell,Not Reported,2015-04-01,2015
43297,2015-04-01,12,6,24,2,1,Robbery,Male,Charlottesville,Moderate Use,2015-04-01,2015
43298,2015-04-01,12,6,25,3,2,Robbery,Male,Chesapeake,Heavy Use,2015-04-01,2015
43299,2015-04-01,12,6,25,9,1,Robbery,Male,Chesapeake,Not Reported,2015-04-01,2015
43300,2015-04-01,12,6,26,3,1,Robbery,Male,Chesterfield,Heavy Use,2015-04-01,2015
43301,2015-04-01,12,6,26,9,1,Robbery,Male,Chesterfield,Not Reported,2015-04-01,2015
43302,2015-04-01,12,6,28,2,1,Robbery,Male,Colonial Heights,Moderate Use,2015-04-01,2015
43303,2015-04-01,12,6,32,1,1,Robbery,Male,Danville,Occasional Use,2015-04-01,2015
43304,2015-04-01,12,6,36,2,1,Robbery,Male,Fairfax,Moderate Use,2015-04-01,2015
43305,2015-04-01,12,6,36,3,1,Robbery,Male,Fairfax,Heavy Use,2015-04-01,2015
43306,2015-04-01,12,6,37,3,1,Robbery,Male,Fauquier,Heavy Use,2015-04-01,2015
43307,2015-04-01,12,6,42,1,1,Robbery,Male,Fredericksburg,Occasional Use,2015-04-01,2015
43308,2015-04-01,12,6,44,9,1,Robbery,Male,Gloucester,Not Reported,2015-04-01,2015
43309,2015-04-01,12,6,50,3,1,Robbery,Male,Hampton,Heavy Use,2015-04-01,2015
43310,2015-04-01,12,6,50,9,1,Robbery,Male,Hampton,Not Reported,2015-04-01,2015
43311,2015-04-01,12,6,51,3,1,Robbery,Male,Hanover,Heavy Use,2015-04-01,2015
43312,2015-04-01,12,6,52,1,1,Robbery,Male,Henrico,Occasional Use,2015-04-01,2015
43313,2015-04-01,12,6,52,2,3,Robbery,Male,Henrico,Moderate Use,2015-04-01,2015
43314,2015-04-01,12,6,52,3,1,Robbery,Male,Henrico,Heavy Use,2015-04-01,2015
43315,2015-04-01,12,6,53,9,1,Robbery,Male,Henry,Not Reported,2015-04-01,2015
43316,2015-04-01,12,6,59,3,1,Robbery,Male,King William,Heavy Use,2015-04-01,2015
43317,2015-04-01,12,6,62,9,1,Robbery,Male,Loudoun,Not Reported,2015-04-01,2015
43318,2015-04-01,12,6,63,9,1,Robbery,Male,Louisa,Not Reported,2015-04-01,2015
43319,2015-04-01,12,6,65,3,2,Robbery,Male,Lynchburg,Heavy Use,2015-04-01,2015
43320,2015-04-01,12,6,74,3,1,Robbery,Male,Newport News,Heavy Use,2015-04-01,2015
43321,2015-04-01,12,6,74,9,1,Robbery,Male,Newport News,Not Reported,2015-04-01,2015
43322,2015-04-01,12,6,75,9,5,Robbery,Male,Norfolk,Not Reported,2015-04-01,2015
43323,2015-04-01,12,6,82,3,1,Robbery,Male,Petersburg,Heavy Use,2015-04-01,2015
43324,2015-04-01,12,6,84,3,2,Robbery,Male,Portsmouth,Heavy Use,2015-04-01,2015
43325,2015-04-01,12,6,84,9,1,Robbery,Male,Portsmouth,Not Reported,2015-04-01,2015
43326,2015-04-01,12,6,88,3,2,Robbery,Male,Prince William,Heavy Use,2015-04-01,2015
43327,2015-04-01,12,6,93,2,1,Robbery,Male,Richmond City,Moderate Use,2015-04-01,2015
43328,2015-04-01,12,6,93,3,2,Robbery,Male,Richmond City,Heavy Use,2015-04-01,2015
43329,2015-04-01,12,6,93,4,1,Robbery,Male,Richmond City,Therapeutic Community,2015-04-01,2015
43330,2015-04-01,12,6,93,9,9,Robbery,Male,Richmond City,Not Reported,2015-04-01,2015
43331,2015-04-01,12,6,94,3,1,Robbery,Male,Roanoke County,Heavy Use,2015-04-01,2015
43332,2015-04-01,12,6,95,1,1,Robbery,Male,Roanoke City,Occasional Use,2015-04-01,2015
43333,2015-04-01,12,6,100,9,1,Robbery,Male,Scott,Not Reported,2015-04-01,2015
43334,2015-04-01,12,6,107,3,3,Robbery,Male,Suffolk,Heavy Use,2015-04-01,2015
43335,2015-04-01,12,6,111,1,2,Robbery,Male,Virginia Beach,Occasional Use,2015-04-01,2015
43336,2015-04-01,12,6,111,3,4,Robbery,Male,Virginia Beach,Heavy Use,2015-04-01,2015
43337,2015-04-01,12,6,111,9,3,Robbery,Male,Virginia Beach,Not Reported,2015-04-01,2015
43338,2015-04-01,12,6,116,1,1,Robbery,Male,Williamsburg,Occasional Use,2015-04-01,2015
43339,2015-04-01,12,6,116,9,1,Robbery,Male,Williamsburg,Not Reported,2015-04-01,2015
43340,2015-04-01,12,6,119,9,1,Robbery,Male,York,Not Reported,2015-04-01,2015
43341,2015-04-01,12,7,1,9,1,Assault,Male,Accomack,Not Reported,2015-04-01,2015
43342,2015-04-01,12,7,2,3,1,Assault,Male,Albemarle,Heavy Use,2015-04-01,2015
43343,2015-04-01,12,7,6,2,1,Assault,Male,Amherst,Moderate Use,2015-04-01,2015
43344,2015-04-01,12,7,8,5,1,Assault,Male,Arlington,"Drugs Used, Extent Unknown",2015-04-01,2015
43345,2015-04-01,12,7,8,9,2,Assault,Male,Arlington,Not Reported,2015-04-01,2015
43346,2015-04-01,12,7,9,3,1,Assault,Male,Augusta,Heavy Use,2015-04-01,2015
43347,2015-04-01,12,7,9,9,1,Assault,Male,Augusta,Not Reported,2015-04-01,2015
43348,2015-04-01,12,7,12,9,1,Assault,Male,Bland,Not Reported,2015-04-01,2015
43349,2015-04-01,12,7,13,5,1,Assault,Male,Botetourt,"Drugs Used, Extent Unknown",2015-04-01,2015
43350,2015-04-01,12,7,14,9,1,Assault,Male,Bristol,Not Reported,2015-04-01,2015
43351,2015-04-01,12,7,19,2,2,Assault,Male,Campbell,Moderate Use,2015-04-01,2015
43352,2015-04-01,12,7,19,3,1,Assault,Male,Campbell,Heavy Use,2015-04-01,2015
43353,2015-04-01,12,7,19,9,1,Assault,Male,Campbell,Not Reported,2015-04-01,2015
43354,2015-04-01,12,7,20,9,1,Assault,Male,Caroline,Not Reported,2015-04-01,2015
43355,2015-04-01,12,7,24,3,1,Assault,Male,Charlottesville,Heavy Use,2015-04-01,2015
43356,2015-04-01,12,7,24,9,1,Assault,Male,Charlottesville,Not Reported,2015-04-01,2015
43357,2015-04-01,12,7,25,3,2,Assault,Male,Chesapeake,Heavy Use,2015-04-01,2015
43358,2015-04-01,12,7,25,9,1,Assault,Male,Chesapeake,Not Reported,2015-04-01,2015
43359,2015-04-01,12,7,26,1,1,Assault,Male,Chesterfield,Occasional Use,2015-04-01,2015
43360,2015-04-01,12,7,26,9,1,Assault,Male,Chesterfield,Not Reported,2015-04-01,2015
43361,2015-04-01,12,7,33,9,1,Assault,Male,Dickenson,Not Reported,2015-04-01,2015
43362,2015-04-01,12,7,36,5,1,Assault,Male,Fairfax,"Drugs Used, Extent Unknown",2015-04-01,2015
43363,2015-04-01,12,7,36,9,1,Assault,Male,Fairfax,Not Reported,2015-04-01,2015
43364,2015-04-01,12,7,41,9,1,Assault,Male,Frederick,Not Reported,2015-04-01,2015
43365,2015-04-01,12,7,42,9,1,Assault,Male,Fredericksburg,Not Reported,2015-04-01,2015
43366,2015-04-01,12,7,43,9,1,Assault,Male,Giles,Not Reported,2015-04-01,2015
43367,2015-04-01,12,7,44,1,1,Assault,Male,Gloucester,Occasional Use,2015-04-01,2015
43368,2015-04-01,12,7,44,9,1,Assault,Male,Gloucester,Not Reported,2015-04-01,2015
43369,2015-04-01,12,7,49,1,1,Assault,Male,Halifax,Occasional Use,2015-04-01,2015
43370,2015-04-01,12,7,49,9,1,Assault,Male,Halifax,Not Reported,2015-04-01,2015
43371,2015-04-01,12,7,50,5,1,Assault,Male,Hampton,"Drugs Used, Extent Unknown",2015-04-01,2015
43372,2015-04-01,12,7,50,9,2,Assault,Male,Hampton,Not Reported,2015-04-01,2015
43373,2015-04-01,12,7,52,9,2,Assault,Male,Henrico,Not Reported,2015-04-01,2015
43374,2015-04-01,12,7,53,2,1,Assault,Male,Henry,Moderate Use,2015-04-01,2015
43375,2015-04-01,12,7,53,9,1,Assault,Male,Henry,Not Reported,2015-04-01,2015
43376,2015-04-01,12,7,55,3,1,Assault,Male,Hopewell,Heavy Use,2015-04-01,2015
