Year,Locality,MSO,DrugUsage,count,sum_female,sum_male,FIPS Code,County Name
2011,Carroll,Larceny/Fraud,Occasional Use,1,0,1,51035,Carroll County
2011,Charles City,Larceny/Fraud,Heavy Use,1,0,1,51036,Charles City County
2011,Charles City,Larceny/Fraud,Not Reported,2,0,2,51036,Charles City County
2011,Charles City,Larceny/Fraud,Occasional Use,1,0,1,51036,Charles City County
2011,Charlotte,Larceny/Fraud,Heavy Use,3,2,1,51037,Charlotte County
2011,Charlotte,Larceny/Fraud,Not Reported,3,0,3,51037,Charlotte County
2011,Charlottesville,Larceny/Fraud,"Drugs Used, Extent Unknown",2,0,2,51540,Charlottesville City
2011,Charlottesville,Larceny/Fraud,Heavy Use,5,2,3,51540,Charlottesville City
2011,Charlottesville,Larceny/Fraud,Moderate Use,6,1,5,51540,Charlottesville City
2011,Charlottesville,Larceny/Fraud,Not Reported,7,2,5,51540,Charlottesville City
2011,Charlottesville,Larceny/Fraud,Occasional Use,1,1,0,51540,Charlottesville City
2011,Chesapeake,Larceny/Fraud,"Drugs Used, Extent Unknown",13,3,10,51550,Chesapeake City
2011,Chesapeake,Larceny/Fraud,Heavy Use,17,6,11,51550,Chesapeake City
2011,Chesapeake,Larceny/Fraud,Moderate Use,13,2,11,51550,Chesapeake City
2011,Chesapeake,Larceny/Fraud,Not Reported,18,7,11,51550,Chesapeake City
2011,Chesapeake,Larceny/Fraud,Occasional Use,8,2,6,51550,Chesapeake City
2011,Chesapeake,Larceny/Fraud,Therapeutic Community,6,0,6,51550,Chesapeake City
2011,Chesterfield,Larceny/Fraud,Drugs Not Used,1,0,1,51041,Chesterfield County
2011,Chesterfield,Larceny/Fraud,"Drugs Used, Extent Unknown",4,2,2,51041,Chesterfield County
2011,Chesterfield,Larceny/Fraud,Heavy Use,14,3,11,51041,Chesterfield County
2011,Chesterfield,Larceny/Fraud,Moderate Use,9,3,6,51041,Chesterfield County
2011,Chesterfield,Larceny/Fraud,Not Reported,17,5,12,51041,Chesterfield County
2011,Chesterfield,Larceny/Fraud,Occasional Use,4,0,4,51041,Chesterfield County
2011,Chesterfield,Larceny/Fraud,Therapeutic Community,1,0,1,51041,Chesterfield County
2011,Clarke,Larceny/Fraud,Heavy Use,2,0,2,51043,Clarke County
2011,Clarke,Larceny/Fraud,Occasional Use,1,0,1,51043,Clarke County
2011,Colonial Heights,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51570,Colonial Heights City
2011,Colonial Heights,Larceny/Fraud,Heavy Use,8,5,3,51570,Colonial Heights City
2011,Colonial Heights,Larceny/Fraud,Moderate Use,1,0,1,51570,Colonial Heights City
2011,Colonial Heights,Larceny/Fraud,Not Reported,9,1,8,51570,Colonial Heights City
2011,Colonial Heights,Larceny/Fraud,Therapeutic Community,2,0,2,51570,Colonial Heights City
2011,Culpeper,Larceny/Fraud,"Drugs Used, Extent Unknown",2,0,2,51047,Culpeper County
2011,Culpeper,Larceny/Fraud,Heavy Use,2,0,2,51047,Culpeper County
2011,Culpeper,Larceny/Fraud,Not Reported,3,1,2,51047,Culpeper County
2011,Culpeper,Larceny/Fraud,Occasional Use,1,1,0,51047,Culpeper County
2011,Cumberland,Larceny/Fraud,Heavy Use,1,0,1,51049,Cumberland County
2011,Cumberland,Larceny/Fraud,Not Reported,2,0,2,51049,Cumberland County
2011,Danville,Larceny/Fraud,"Drugs Used, Extent Unknown",4,1,3,51590,Danville City
2011,Danville,Larceny/Fraud,Heavy Use,8,3,5,51590,Danville City
2011,Danville,Larceny/Fraud,Moderate Use,6,1,5,51590,Danville City
2011,Danville,Larceny/Fraud,Not Reported,8,3,5,51590,Danville City
2011,Danville,Larceny/Fraud,Occasional Use,6,2,4,51590,Danville City
2011,Danville,Larceny/Fraud,Therapeutic Community,1,0,1,51590,Danville City
2011,Dickenson,Larceny/Fraud,Heavy Use,1,0,1,51051,Dickenson County
2011,Dickenson,Larceny/Fraud,Moderate Use,1,0,1,51051,Dickenson County
2011,Dickenson,Larceny/Fraud,Not Reported,2,1,1,51051,Dickenson County
2011,Dinwiddie,Larceny/Fraud,Heavy Use,1,0,1,51053,Dinwiddie County
2011,Dinwiddie,Larceny/Fraud,Moderate Use,1,0,1,51053,Dinwiddie County
2011,Dinwiddie,Larceny/Fraud,Not Reported,3,0,3,51053,Dinwiddie County
2011,Dinwiddie,Larceny/Fraud,Occasional Use,1,0,1,51053,Dinwiddie County
2011,Essex,Larceny/Fraud,Not Reported,1,0,1,51057,Essex County
2011,Essex,Larceny/Fraud,Occasional Use,1,0,1,51057,Essex County
2011,Fairfax,Larceny/Fraud,Drugs Not Used,1,0,1,51059,Fairfax County
2011,Fairfax,Larceny/Fraud,"Drugs Used, Extent Unknown",11,1,10,51059,Fairfax County
2011,Fairfax,Larceny/Fraud,Heavy Use,19,8,11,51059,Fairfax County
2011,Fairfax,Larceny/Fraud,Moderate Use,7,1,6,51059,Fairfax County
2011,Fairfax,Larceny/Fraud,Not Reported,19,8,11,51059,Fairfax County
2011,Fairfax,Larceny/Fraud,Occasional Use,10,1,9,51059,Fairfax County
2011,Fairfax,Larceny/Fraud,Therapeutic Community,1,0,1,51059,Fairfax County
2011,Fauquier,Larceny/Fraud,Drugs Not Used,1,0,1,51061,Fauquier County
2011,Fauquier,Larceny/Fraud,"Drugs Used, Extent Unknown",2,1,1,51061,Fauquier County
2011,Fauquier,Larceny/Fraud,Heavy Use,7,3,4,51061,Fauquier County
2011,Fauquier,Larceny/Fraud,Moderate Use,4,1,3,51061,Fauquier County
2011,Fauquier,Larceny/Fraud,Not Reported,6,1,5,51061,Fauquier County
2011,Fauquier,Larceny/Fraud,Occasional Use,3,0,3,51061,Fauquier County
2011,Floyd,Larceny/Fraud,Heavy Use,1,0,1,51063,Floyd County
2011,Floyd,Larceny/Fraud,Moderate Use,1,0,1,51063,Floyd County
2011,Floyd,Larceny/Fraud,Not Reported,3,0,3,51063,Floyd County
2011,Fluvanna,Larceny/Fraud,Heavy Use,3,1,2,51065,Fluvanna County
2011,Fluvanna,Larceny/Fraud,Moderate Use,1,0,1,51065,Fluvanna County
2011,Fluvanna,Larceny/Fraud,Not Reported,2,0,2,51065,Fluvanna County
2011,Franklin County,Larceny/Fraud,Drugs Not Used,2,1,1,51067,Franklin County
2011,Franklin County,Larceny/Fraud,"Drugs Used, Extent Unknown",4,2,2,51067,Franklin County
2011,Franklin County,Larceny/Fraud,Heavy Use,9,3,6,51067,Franklin County
2011,Franklin County,Larceny/Fraud,Moderate Use,6,2,4,51067,Franklin County
2011,Franklin County,Larceny/Fraud,Not Reported,10,3,7,51067,Franklin County
2011,Franklin County,Larceny/Fraud,Occasional Use,7,4,3,51067,Franklin County
2011,Frederick,Larceny/Fraud,"Drugs Used, Extent Unknown",2,0,2,51069,Frederick County
2011,Frederick,Larceny/Fraud,Heavy Use,8,4,4,51069,Frederick County
2011,Frederick,Larceny/Fraud,Moderate Use,3,0,3,51069,Frederick County
2011,Frederick,Larceny/Fraud,Not Reported,14,4,10,51069,Frederick County
2011,Frederick,Larceny/Fraud,Occasional Use,1,0,1,51069,Frederick County
2011,Fredericksburg,Larceny/Fraud,"Drugs Used, Extent Unknown",4,1,3,51630,Fredericksburg City
2011,Fredericksburg,Larceny/Fraud,Heavy Use,7,2,5,51630,Fredericksburg City
2011,Fredericksburg,Larceny/Fraud,Not Reported,19,9,10,51630,Fredericksburg City
2011,Fredericksburg,Larceny/Fraud,Occasional Use,2,1,1,51630,Fredericksburg City
2011,Fredericksburg,Larceny/Fraud,Therapeutic Community,1,0,1,51630,Fredericksburg City
2011,Giles,Larceny/Fraud,Heavy Use,4,0,4,51071,Giles County
2011,Giles,Larceny/Fraud,Not Reported,10,2,8,51071,Giles County
2011,Gloucester,Larceny/Fraud,Heavy Use,4,1,3,51073,Gloucester County
2011,Gloucester,Larceny/Fraud,Not Reported,1,1,0,51073,Gloucester County
2011,Goochland,Larceny/Fraud,Not Reported,3,1,2,51075,Goochland County
2011,Grayson,Larceny/Fraud,Moderate Use,1,0,1,51077,Grayson County
2011,Grayson,Larceny/Fraud,Not Reported,4,0,4,51077,Grayson County
2011,Greene,Larceny/Fraud,Moderate Use,1,1,0,51079,Greene County
2011,Greene,Larceny/Fraud,Not Reported,2,0,2,51079,Greene County
2011,Greensville,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51081,Greensville County
2011,Greensville,Larceny/Fraud,Heavy Use,1,0,1,51081,Greensville County
2011,Greensville,Larceny/Fraud,Moderate Use,2,0,2,51081,Greensville County
2011,Greensville,Larceny/Fraud,Not Reported,10,1,9,51081,Greensville County
2011,Halifax,Larceny/Fraud,Heavy Use,3,2,1,51083,Halifax County
2011,Halifax,Larceny/Fraud,Not Reported,3,1,2,51083,Halifax County
2011,Halifax,Larceny/Fraud,Occasional Use,1,0,1,51083,Halifax County
2011,Hampton,Larceny/Fraud,"Drugs Used, Extent Unknown",4,1,3,51650,Hampton City
2011,Hampton,Larceny/Fraud,Heavy Use,12,3,9,51650,Hampton City
2011,Hampton,Larceny/Fraud,Moderate Use,7,1,6,51650,Hampton City
2011,Hampton,Larceny/Fraud,Not Reported,16,4,12,51650,Hampton City
2011,Hampton,Larceny/Fraud,Occasional Use,3,0,3,51650,Hampton City
2011,Hampton,Larceny/Fraud,Therapeutic Community,1,0,1,51650,Hampton City
2011,Hanover,Larceny/Fraud,"Drugs Used, Extent Unknown",3,0,3,51085,Hanover County
2011,Hanover,Larceny/Fraud,Heavy Use,9,3,6,51085,Hanover County
2011,Hanover,Larceny/Fraud,Moderate Use,4,1,3,51085,Hanover County
2011,Hanover,Larceny/Fraud,Not Reported,10,2,8,51085,Hanover County
2011,Hanover,Larceny/Fraud,Occasional Use,5,3,2,51085,Hanover County
2011,Henrico,Larceny/Fraud,Drugs Not Used,1,1,0,51087,Henrico County
2011,Henrico,Larceny/Fraud,"Drugs Used, Extent Unknown",7,1,6,51087,Henrico County
2011,Henrico,Larceny/Fraud,Heavy Use,12,3,9,51087,Henrico County
2011,Henrico,Larceny/Fraud,Moderate Use,10,3,7,51087,Henrico County
2011,Henrico,Larceny/Fraud,Not Reported,16,4,12,51087,Henrico County
2011,Henrico,Larceny/Fraud,Occasional Use,6,2,4,51087,Henrico County
2011,Henrico,Larceny/Fraud,Therapeutic Community,2,1,1,51087,Henrico County
2011,Henry,Larceny/Fraud,Heavy Use,6,2,4,51089,Henry County
2011,Henry,Larceny/Fraud,Moderate Use,1,0,1,51089,Henry County
2011,Henry,Larceny/Fraud,Not Reported,7,1,6,51089,Henry County
2011,Henry,Larceny/Fraud,Occasional Use,2,1,1,51089,Henry County
2011,Hopewell,Larceny/Fraud,Heavy Use,1,0,1,51670,Hopewell City
2011,Hopewell,Larceny/Fraud,Moderate Use,1,0,1,51670,Hopewell City
2011,Hopewell,Larceny/Fraud,Not Reported,6,1,5,51670,Hopewell City
2011,Isle of Wight,Larceny/Fraud,Heavy Use,2,0,2,51093,Isle of Wight County
2011,Isle of Wight,Larceny/Fraud,Not Reported,8,1,7,51093,Isle of Wight County
2011,King George,Larceny/Fraud,"Drugs Used, Extent Unknown",3,0,3,51099,King George County
2011,King George,Larceny/Fraud,Heavy Use,1,1,0,51099,King George County
2011,King George,Larceny/Fraud,Not Reported,4,1,3,51099,King George County
2011,King George,Larceny/Fraud,Occasional Use,2,2,0,51099,King George County
2011,King William,Larceny/Fraud,Not Reported,3,0,3,51101,King William County
2011,King William,Larceny/Fraud,Occasional Use,1,0,1,51101,King William County
2011,King and Queen,Larceny/Fraud,Heavy Use,1,0,1,51097,King and Queen County
2011,King and Queen,Larceny/Fraud,Occasional Use,1,1,0,51097,King and Queen County
2011,Lancaster,Larceny/Fraud,Not Reported,1,1,0,51103,Lancaster County
2011,Lee,Larceny/Fraud,"Drugs Used, Extent Unknown",4,2,2,51105,Lee County
2011,Lee,Larceny/Fraud,Heavy Use,1,0,1,51105,Lee County
2011,Lee,Larceny/Fraud,Moderate Use,3,0,3,51105,Lee County
2011,Lee,Larceny/Fraud,Not Reported,9,4,5,51105,Lee County
2011,Lee,Larceny/Fraud,Occasional Use,1,0,1,51105,Lee County
2011,Loudoun,Larceny/Fraud,"Drugs Used, Extent Unknown",4,0,4,51107,Loudoun County
2011,Loudoun,Larceny/Fraud,Heavy Use,13,5,8,51107,Loudoun County
2011,Loudoun,Larceny/Fraud,Moderate Use,3,1,2,51107,Loudoun County
2011,Loudoun,Larceny/Fraud,Not Reported,13,3,10,51107,Loudoun County
2011,Loudoun,Larceny/Fraud,Occasional Use,3,0,3,51107,Loudoun County
2011,Louisa,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51109,Louisa County
2011,Louisa,Larceny/Fraud,Heavy Use,3,0,3,51109,Louisa County
2011,Louisa,Larceny/Fraud,Moderate Use,1,0,1,51109,Louisa County
2011,Lunenburg,Larceny/Fraud,Heavy Use,1,0,1,51111,Lunenburg County
2011,Lunenburg,Larceny/Fraud,Not Reported,1,0,1,51111,Lunenburg County
2011,Lynchburg,Larceny/Fraud,Drugs Not Used,1,0,1,51680,Lynchburg City
2011,Lynchburg,Larceny/Fraud,"Drugs Used, Extent Unknown",2,0,2,51680,Lynchburg City
2011,Lynchburg,Larceny/Fraud,Heavy Use,9,3,6,51680,Lynchburg City
2011,Lynchburg,Larceny/Fraud,Moderate Use,5,2,3,51680,Lynchburg City
2011,Lynchburg,Larceny/Fraud,Not Reported,8,2,6,51680,Lynchburg City
2011,Lynchburg,Larceny/Fraud,Occasional Use,4,2,2,51680,Lynchburg City
2011,Lynchburg,Larceny/Fraud,Therapeutic Community,2,0,2,51680,Lynchburg City
2011,Madison,Larceny/Fraud,"Drugs Used, Extent Unknown",1,1,0,51113,Madison County
2011,Madison,Larceny/Fraud,Heavy Use,1,0,1,51113,Madison County
2011,Madison,Larceny/Fraud,Not Reported,3,0,3,51113,Madison County
2011,Martinsville,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51690,Martinsville City
2011,Martinsville,Larceny/Fraud,Heavy Use,3,0,3,51690,Martinsville City
2011,Martinsville,Larceny/Fraud,Moderate Use,1,1,0,51690,Martinsville City
2011,Martinsville,Larceny/Fraud,Not Reported,5,3,2,51690,Martinsville City
2011,Mathews,Larceny/Fraud,Not Reported,1,0,1,51115,Mathews County
2011,Mecklenburg,Larceny/Fraud,"Drugs Used, Extent Unknown",1,1,0,51117,Mecklenburg County
2011,Mecklenburg,Larceny/Fraud,Heavy Use,6,0,6,51117,Mecklenburg County
2011,Mecklenburg,Larceny/Fraud,Not Reported,8,2,6,51117,Mecklenburg County
2011,Mecklenburg,Larceny/Fraud,Occasional Use,2,0,2,51117,Mecklenburg County
2011,Mecklenburg,Larceny/Fraud,Therapeutic Community,2,0,2,51117,Mecklenburg County
2011,Middlesex,Larceny/Fraud,Heavy Use,3,0,3,51119,Middlesex County
2011,Middlesex,Larceny/Fraud,Moderate Use,1,0,1,51119,Middlesex County
2011,Middlesex,Larceny/Fraud,Not Reported,2,0,2,51119,Middlesex County
2011,Montgomery,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51121,Montgomery County
2011,Montgomery,Larceny/Fraud,Heavy Use,6,3,3,51121,Montgomery County
2011,Montgomery,Larceny/Fraud,Moderate Use,3,0,3,51121,Montgomery County
2011,Montgomery,Larceny/Fraud,Not Reported,12,5,7,51121,Montgomery County
2011,Montgomery,Larceny/Fraud,Occasional Use,1,0,1,51121,Montgomery County
2011,Montgomery,Larceny/Fraud,Therapeutic Community,1,0,1,51121,Montgomery County
2011,Nelson,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51125,Nelson County
2011,Nelson,Larceny/Fraud,Heavy Use,3,0,3,51125,Nelson County
2011,Nelson,Larceny/Fraud,Moderate Use,1,0,1,51125,Nelson County
2011,Nelson,Larceny/Fraud,Not Reported,1,1,0,51125,Nelson County
2011,New Kent,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51127,New Kent County
2011,New Kent,Larceny/Fraud,Heavy Use,2,1,1,51127,New Kent County
2011,New Kent,Larceny/Fraud,Not Reported,4,0,4,51127,New Kent County
2011,New Kent,Larceny/Fraud,Occasional Use,1,0,1,51127,New Kent County
2011,Newport News,Larceny/Fraud,Drugs Not Used,1,0,1,51700,Newport News City
2011,Newport News,Larceny/Fraud,"Drugs Used, Extent Unknown",3,1,2,51700,Newport News City
2011,Newport News,Larceny/Fraud,Heavy Use,5,0,5,51700,Newport News City
2011,Newport News,Larceny/Fraud,Moderate Use,2,0,2,51700,Newport News City
2011,Newport News,Larceny/Fraud,Not Reported,14,4,10,51700,Newport News City
2011,Newport News,Larceny/Fraud,Occasional Use,4,0,4,51700,Newport News City
2011,Norfolk,Larceny/Fraud,"Drugs Used, Extent Unknown",9,1,8,51710,Norfolk City
2011,Norfolk,Larceny/Fraud,Heavy Use,18,6,12,51710,Norfolk City
2011,Norfolk,Larceny/Fraud,Moderate Use,11,2,9,51710,Norfolk City
2011,Norfolk,Larceny/Fraud,Not Reported,19,7,12,51710,Norfolk City
2011,Norfolk,Larceny/Fraud,Occasional Use,5,1,4,51710,Norfolk City
2011,Norfolk,Larceny/Fraud,Therapeutic Community,1,0,1,51710,Norfolk City
2011,Northampton,Larceny/Fraud,"Drugs Used, Extent Unknown",2,0,2,51131,Northampton County
2011,Northampton,Larceny/Fraud,Heavy Use,2,0,2,51131,Northampton County
2011,Northampton,Larceny/Fraud,Not Reported,6,2,4,51131,Northampton County
2011,Northumberland,Larceny/Fraud,Heavy Use,1,0,1,51133,Northumberland County
2011,Northumberland,Larceny/Fraud,Moderate Use,2,1,1,51133,Northumberland County
2011,Northumberland,Larceny/Fraud,Not Reported,3,0,3,51133,Northumberland County
2011,Nottoway,Larceny/Fraud,Not Reported,2,0,2,51135,Nottoway County
2011,Orange,Larceny/Fraud,Heavy Use,1,0,1,51137,Orange County
2011,Orange,Larceny/Fraud,Not Reported,2,1,1,51137,Orange County
2011,Page,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51139,Page County
2011,Page,Larceny/Fraud,Heavy Use,3,2,1,51139,Page County
2011,Page,Larceny/Fraud,Moderate Use,3,1,2,51139,Page County
2011,Page,Larceny/Fraud,Not Reported,10,4,6,51139,Page County
2011,Page,Larceny/Fraud,Occasional Use,1,0,1,51139,Page County
2011,Patrick,Larceny/Fraud,Heavy Use,5,1,4,51141,Patrick County
2011,Patrick,Larceny/Fraud,Moderate Use,1,1,0,51141,Patrick County
2011,Patrick,Larceny/Fraud,Not Reported,1,1,0,51141,Patrick County
2011,Patrick,Larceny/Fraud,Occasional Use,1,0,1,51141,Patrick County
2011,Petersburg,Larceny/Fraud,Drugs Not Used,1,1,0,51730,Petersburg City
2011,Petersburg,Larceny/Fraud,Heavy Use,2,0,2,51730,Petersburg City
2011,Petersburg,Larceny/Fraud,Moderate Use,1,0,1,51730,Petersburg City
2011,Petersburg,Larceny/Fraud,Not Reported,10,4,6,51730,Petersburg City
2011,Petersburg,Larceny/Fraud,Occasional Use,1,0,1,51730,Petersburg City
2011,Petersburg,Larceny/Fraud,Therapeutic Community,1,0,1,51730,Petersburg City
2011,Pittsylvania,Larceny/Fraud,"Drugs Used, Extent Unknown",5,2,3,51143,Pittsylvania County
2011,Pittsylvania,Larceny/Fraud,Heavy Use,8,2,6,51143,Pittsylvania County
2011,Pittsylvania,Larceny/Fraud,Moderate Use,3,0,3,51143,Pittsylvania County
2011,Pittsylvania,Larceny/Fraud,Not Reported,8,1,7,51143,Pittsylvania County
2011,Pittsylvania,Larceny/Fraud,Occasional Use,3,0,3,51143,Pittsylvania County
2011,Portsmouth,Larceny/Fraud,Drugs Not Used,1,0,1,51740,Portsmouth City
2011,Portsmouth,Larceny/Fraud,"Drugs Used, Extent Unknown",4,0,4,51740,Portsmouth City
2011,Portsmouth,Larceny/Fraud,Heavy Use,11,3,8,51740,Portsmouth City
2011,Portsmouth,Larceny/Fraud,Moderate Use,10,4,6,51740,Portsmouth City
2011,Portsmouth,Larceny/Fraud,Not Reported,10,2,8,51740,Portsmouth City
2011,Portsmouth,Larceny/Fraud,Occasional Use,4,1,3,51740,Portsmouth City
2011,Portsmouth,Larceny/Fraud,Therapeutic Community,3,0,3,51740,Portsmouth City
2011,Powhatan,Larceny/Fraud,Heavy Use,1,0,1,51145,Powhatan County
2011,Powhatan,Larceny/Fraud,Not Reported,2,0,2,51145,Powhatan County
2011,Prince Edward,Larceny/Fraud,Heavy Use,1,0,1,51147,Prince Edward County
2011,Prince Edward,Larceny/Fraud,Moderate Use,1,0,1,51147,Prince Edward County
2011,Prince Edward,Larceny/Fraud,Not Reported,5,2,3,51147,Prince Edward County
2011,Prince George,Larceny/Fraud,Heavy Use,6,2,4,51149,Prince George County
2011,Prince George,Larceny/Fraud,Not Reported,5,2,3,51149,Prince George County
2011,Prince George,Larceny/Fraud,Occasional Use,1,0,1,51149,Prince George County
2011,Prince William,Larceny/Fraud,"Drugs Used, Extent Unknown",5,0,5,51153,Prince William County
2011,Prince William,Larceny/Fraud,Heavy Use,15,4,11,51153,Prince William County
2011,Prince William,Larceny/Fraud,Moderate Use,5,1,4,51153,Prince William County
2011,Prince William,Larceny/Fraud,Not Reported,13,3,10,51153,Prince William County
2011,Prince William,Larceny/Fraud,Occasional Use,4,0,4,51153,Prince William County
2011,Pulaski,Larceny/Fraud,"Drugs Used, Extent Unknown",2,1,1,51155,Pulaski County
2011,Pulaski,Larceny/Fraud,Heavy Use,2,0,2,51155,Pulaski County
2011,Pulaski,Larceny/Fraud,Moderate Use,1,1,0,51155,Pulaski County
2011,Pulaski,Larceny/Fraud,Not Reported,15,5,10,51155,Pulaski County
2011,Pulaski,Larceny/Fraud,Occasional Use,2,0,2,51155,Pulaski County
2011,Radford,Larceny/Fraud,Heavy Use,1,1,0,51750,Radford City
2011,Radford,Larceny/Fraud,Not Reported,5,0,5,51750,Radford City
2011,Radford,Larceny/Fraud,Occasional Use,1,0,1,51750,Radford City
2011,Rappahannock,Larceny/Fraud,Not Reported,2,0,2,51157,Rappahannock County
2011,Richmond City,Larceny/Fraud,"Drugs Used, Extent Unknown",6,0,6,51760,Richmond City
2011,Richmond City,Larceny/Fraud,Heavy Use,10,3,7,51760,Richmond City
2011,Richmond City,Larceny/Fraud,Moderate Use,10,3,7,51760,Richmond City
2011,Richmond City,Larceny/Fraud,Not Reported,15,3,12,51760,Richmond City
2011,Richmond City,Larceny/Fraud,Occasional Use,7,2,5,51760,Richmond City
2011,Richmond City,Larceny/Fraud,Therapeutic Community,3,0,3,51760,Richmond City
2011,Richmond County,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51159,Richmond County
2011,Richmond County,Larceny/Fraud,Heavy Use,2,0,2,51159,Richmond County
2011,Richmond County,Larceny/Fraud,Not Reported,2,1,1,51159,Richmond County
2011,Roanoke City,Larceny/Fraud,Heavy Use,13,6,7,51770,Roanoke City
2011,Roanoke City,Larceny/Fraud,Moderate Use,4,0,4,51770,Roanoke City
2011,Roanoke City,Larceny/Fraud,Not Reported,16,4,12,51770,Roanoke City
2011,Roanoke City,Larceny/Fraud,Occasional Use,3,1,2,51770,Roanoke City
2011,Roanoke County,Larceny/Fraud,Heavy Use,7,1,6,51161,Roanoke County
2011,Roanoke County,Larceny/Fraud,Moderate Use,2,1,1,51161,Roanoke County
2011,Roanoke County,Larceny/Fraud,Not Reported,11,4,7,51161,Roanoke County
2011,Roanoke County,Larceny/Fraud,Occasional Use,3,0,3,51161,Roanoke County
2011,Roanoke County,Larceny/Fraud,Therapeutic Community,1,0,1,51161,Roanoke County
2011,Rockbridge,Larceny/Fraud,Heavy Use,3,1,2,51163,Rockbridge County
2011,Rockbridge,Larceny/Fraud,Moderate Use,2,0,2,51163,Rockbridge County
2011,Rockbridge,Larceny/Fraud,Not Reported,5,1,4,51163,Rockbridge County
2011,Rockingham,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51165,Rockingham County
2011,Rockingham,Larceny/Fraud,Heavy Use,11,3,8,51165,Rockingham County
2011,Rockingham,Larceny/Fraud,Moderate Use,4,1,3,51165,Rockingham County
2011,Rockingham,Larceny/Fraud,Not Reported,14,5,9,51165,Rockingham County
2011,Rockingham,Larceny/Fraud,Occasional Use,3,0,3,51165,Rockingham County
2011,Russell,Larceny/Fraud,Heavy Use,4,2,2,51167,Russell County
2011,Russell,Larceny/Fraud,Moderate Use,2,0,2,51167,Russell County
2011,Russell,Larceny/Fraud,Not Reported,9,3,6,51167,Russell County
2011,Salem,Larceny/Fraud,Heavy Use,2,1,1,51775,Salem City
2011,Salem,Larceny/Fraud,Not Reported,11,3,8,51775,Salem City
2011,Salem,Larceny/Fraud,Occasional Use,1,1,0,51775,Salem City
2011,Scott,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51169,Scott County
2011,Scott,Larceny/Fraud,Not Reported,5,3,2,51169,Scott County
2011,Scott,Larceny/Fraud,Occasional Use,2,0,2,51169,Scott County
2011,Shenandoah,Larceny/Fraud,"Drugs Used, Extent Unknown",1,0,1,51171,Shenandoah County
2011,Shenandoah,Larceny/Fraud,Heavy Use,1,0,1,51171,Shenandoah County
2011,Shenandoah,Larceny/Fraud,Not Reported,4,1,3,51171,Shenandoah County
2011,Smyth,Larceny/Fraud,"Drugs Used, Extent Unknown",4,0,4,51173,Smyth County
2011,Smyth,Larceny/Fraud,Heavy Use,1,0,1,51173,Smyth County
2011,Smyth,Larceny/Fraud,Not Reported,7,2,5,51173,Smyth County
2011,Southampton,Larceny/Fraud,"Drugs Used, Extent Unknown",1,1,0,51175,Southampton County
2011,Southampton,Larceny/Fraud,Heavy Use,3,0,3,51175,Southampton County
2011,Southampton,Larceny/Fraud,Moderate Use,1,0,1,51175,Southampton County
2011,Southampton,Larceny/Fraud,Not Reported,5,1,4,51175,Southampton County
2011,Southampton,Larceny/Fraud,Occasional Use,1,0,1,51175,Southampton County
2011,Spotsylvania,Larceny/Fraud,Drugs Not Used,1,0,1,51177,Spotsylvania County
2011,Spotsylvania,Larceny/Fraud,"Drugs Used, Extent Unknown",2,1,1,51177,Spotsylvania County
2011,Spotsylvania,Larceny/Fraud,Heavy Use,10,3,7,51177,Spotsylvania County
2011,Spotsylvania,Larceny/Fraud,Moderate Use,2,1,1,51177,Spotsylvania County
2011,Spotsylvania,Larceny/Fraud,Not Reported,17,9,8,51177,Spotsylvania County
2011,Spotsylvania,Larceny/Fraud,Occasional Use,2,2,0,51177,Spotsylvania County
2011,Spotsylvania,Larceny/Fraud,Therapeutic Community,1,0,1,51177,Spotsylvania County
2011,Stafford,Larceny/Fraud,Drugs Not Used,1,0,1,51179,Stafford County
2011,Stafford,Larceny/Fraud,"Drugs Used, Extent Unknown",3,1,2,51179,Stafford County
2011,Stafford,Larceny/Fraud,Heavy Use,13,4,9,51179,Stafford County
2011,Stafford,Larceny/Fraud,Moderate Use,5,1,4,51179,Stafford County
2011,Stafford,Larceny/Fraud,Not Reported,13,4,9,51179,Stafford County
2011,Stafford,Larceny/Fraud,Occasional Use,3,0,3,51179,Stafford County
2011,Stafford,Larceny/Fraud,Therapeutic Community,1,0,1,51179,Stafford County
2011,Staunton,Larceny/Fraud,"Drugs Used, Extent Unknown",3,1,2,51790,Staunton City
2011,Staunton,Larceny/Fraud,Heavy Use,2,1,1,51790,Staunton City
2011,Staunton,Larceny/Fraud,Moderate Use,1,0,1,51790,Staunton City
2011,Staunton,Larceny/Fraud,Not Reported,9,3,6,51790,Staunton City
2011,Staunton,Larceny/Fraud,Occasional Use,1,0,1,51790,Staunton City
2011,Suffolk,Larceny/Fraud,"Drugs Used, Extent Unknown",3,0,3,51800,Suffolk City
